role,seed,pair_id,overlap_bin,token_class,n_checkpoints,n_targets,gain_T_vs_U,gain_T_vs_N,gain_U_vs_N
C,43022,wikilarge_99378eddd7a43f6bf53c,medium,nonoverlap,3,2.0,-0.7315337061882019,-0.4328010280927022,0.2987326780954997
C,43022,wikilarge_99378eddd7a43f6bf53c,medium,overlap,3,1.0,9.951073430478573,11.569595438738665,1.618522008260091
C,43022,wikilarge_99471f1c3fb45fcc1778,low,nonoverlap,3,2.0,2.2367165088653564,2.3438023726145425,0.1070858637491862
C,43022,wikilarge_99471f1c3fb45fcc1778,low,overlap,3,1.0,4.90560398499171,5.781827549139659,0.8762235641479492
C,43022,wikilarge_99d393d8c667ecd127a2,medium,nonoverlap,3,2.0,1.0141504605611165,0.1157697041829427,-0.8983807563781738
C,43022,wikilarge_99d393d8c667ecd127a2,medium,overlap,3,1.0,2.974506934483846,4.119186957677205,1.1446800231933594
C,43022,wikilarge_9a631bc1d57eb1651ba4,low,nonoverlap,3,2.0,0.25784162680308026,0.31772299607594806,0.059881369272867836
C,43022,wikilarge_9a631bc1d57eb1651ba4,low,overlap,3,1.0,3.37927774588267,4.303897261619568,0.9246195157368978
C,43022,wikilarge_9a89b78ec4eefb2a2b5d,medium,nonoverlap,3,2.0,1.340982476870219,1.4306202332178752,0.08963775634765625
C,43022,wikilarge_9a89b78ec4eefb2a2b5d,medium,overlap,3,1.0,0.09584321578343709,1.2127041220664978,1.1168609062830608
C,43022,wikilarge_9b00fd693a2e0c0c7368,high,nonoverlap,3,2.0,-1.005209058523178,-1.2348451515038807,-0.22963609298070273
C,43022,wikilarge_9b00fd693a2e0c0c7368,high,overlap,3,1.0,1.4516324251890182,1.1113541175921757,-0.34027830759684247
C,43022,wikilarge_9b07a5746cb7613e8e92,low,nonoverlap,3,2.0,0.17820479348301888,0.1655457280576229,-0.012659065425395966
C,43022,wikilarge_9b07a5746cb7613e8e92,low,overlap,3,1.0,0.048062145709991455,0.06935873130957286,0.0212965855995814
C,43022,wikilarge_9b49fd70d1c9c1064a95,high,nonoverlap,3,2.0,1.9037108421325684,1.5708271662394206,-0.33288367589314777
C,43022,wikilarge_9b49fd70d1c9c1064a95,high,overlap,3,1.0,11.677448948224386,10.840876936912537,-0.836572011311849
C,43022,wikilarge_9bd1729fa3edd34e186d,medium,nonoverlap,3,2.0,0.4598071873188019,0.5444950759410858,0.08468788862228394
C,43022,wikilarge_9bd1729fa3edd34e186d,medium,overlap,3,1.0,1.9448734025160472,1.8021911680698395,-0.14268223444620767
C,43022,wikilarge_9bd5c38f80672e20a280,low,nonoverlap,3,2.0,0.24768900871276855,0.5913325945536295,0.343643585840861
C,43022,wikilarge_9bd5c38f80672e20a280,low,overlap,3,1.0,10.670869867006937,11.084784229596456,0.41391436258951825
C,43022,wikilarge_9becd4c1d0fa33489723,medium,nonoverlap,3,2.0,0.7044584155082703,1.3303242723147075,0.6258658568064371
C,43022,wikilarge_9becd4c1d0fa33489723,medium,overlap,3,1.0,8.17976894415915,5.993664010738333,-2.186104933420817
C,43022,wikilarge_9c0199980484f14359cb,medium,nonoverlap,3,2.0,-0.8722362915674845,-0.9622759819030762,-0.09003969033559163
C,43022,wikilarge_9c0199980484f14359cb,medium,overlap,3,1.0,4.3046168486277265,2.216306209564209,-2.088310639063517
C,43022,wikilarge_9c1795b5d15689fea5f5,high,nonoverlap,3,2.0,0.7537990013758341,0.23054428895314535,-0.5232547124226888
C,43022,wikilarge_9c1795b5d15689fea5f5,high,overlap,3,1.0,11.108719989036521,13.642621839419007,2.533901850382487
C,43022,wikilarge_9c216b28984a3133631a,medium,nonoverlap,3,2.0,-0.2617805004119873,-0.8179049491882324,-0.5561244487762451
C,43022,wikilarge_9c216b28984a3133631a,medium,overlap,3,1.0,3.756596267223358,5.378321985403697,1.6217257181803386
C,43022,wikilarge_9c36dc7278152eefb7ba,low,nonoverlap,3,2.0,-0.2982954978942871,-0.9324851036071777,-0.6341896057128906
C,43022,wikilarge_9c36dc7278152eefb7ba,low,overlap,3,1.0,-2.2873803774515786,-2.295440912246704,-0.008060534795125326
C,43022,wikilarge_9ce64192912ed6235d86,high,nonoverlap,3,2.0,-0.9449287255605062,-1.3840229511260986,-0.43909422556559247
C,43022,wikilarge_9ce64192912ed6235d86,high,overlap,3,1.0,3.305024971564611,3.318610300620397,0.013585329055786133
C,43022,wikilarge_9cf5584203728df1e31f,low,nonoverlap,3,2.0,0.7425827582677206,0.8266319433848063,0.08404918511708577
C,43022,wikilarge_9cf5584203728df1e31f,low,overlap,3,1.0,12.080320085088411,10.590194428960482,-1.4901256561279297
C,43022,wikilarge_9d0cb1f2e9708db366d6,low,nonoverlap,3,2.0,1.0346664587656658,0.8043328126271566,-0.23033364613850912
C,43022,wikilarge_9d0cb1f2e9708db366d6,low,overlap,3,1.0,3.9580009380976358,4.607393383979797,0.6493924458821615
C,43022,wikilarge_9d2aa41a8635d323d8a9,medium,nonoverlap,3,2.0,-5.050171295801799,-5.606123526891072,-0.555952231089274
C,43022,wikilarge_9d2aa41a8635d323d8a9,medium,overlap,3,1.0,4.245759651064873,2.9737717360258102,-1.2719879150390625
C,43022,wikilarge_9da5479fd330d90fa585,low,nonoverlap,3,2.0,0.932834804058075,1.4316393335660298,0.4988045295079549
C,43022,wikilarge_9da5479fd330d90fa585,low,overlap,3,1.0,4.768679675956567,2.799436387916406,-1.9692432880401611
C,43022,wikilarge_9dd2f96289b411283065,medium,nonoverlap,3,2.0,0.5673289696375529,0.27739399671554565,-0.28993497292200726
C,43022,wikilarge_9dd2f96289b411283065,medium,overlap,3,1.0,7.897824339568615,8.667921436329683,0.7700970967610677
C,43022,wikilarge_9e064d5bb7e31867ec04,medium,nonoverlap,3,2.0,-1.248471975326538,-1.023411512374878,0.22506046295166016
C,43022,wikilarge_9e064d5bb7e31867ec04,medium,overlap,3,1.0,8.0299431681633,8.03944049278895,0.009497324625651041
C,43022,wikilarge_9e2ad1455ad1c2a0f38b,medium,nonoverlap,3,2.0,-0.04328892628351847,0.1879322330156962,0.2312211592992147
C,43022,wikilarge_9e2ad1455ad1c2a0f38b,medium,overlap,3,1.0,8.433250029881796,9.976638714472452,1.5433886845906575
C,43022,wikilarge_9e2bf4bda3a497c8b455,low,nonoverlap,3,2.0,-0.772050658861796,-1.030908226966858,-0.25885756810506183
C,43022,wikilarge_9e2bf4bda3a497c8b455,low,overlap,3,1.0,11.025960832834244,9.579241981108984,-1.4467188517252605
C,43022,wikilarge_9eb58d74b5004790d449,high,nonoverlap,3,2.0,-0.19526271025339761,-0.08441342910130818,0.11084928115208943
C,43022,wikilarge_9eb58d74b5004790d449,high,overlap,3,1.0,1.5878313481807709,1.6265296638011932,0.03869831562042236
C,43022,wikilarge_9eb8b677798f16650cbb,medium,nonoverlap,3,2.0,0.350643515586853,0.578721801439921,0.22807828585306802
C,43022,wikilarge_9eb8b677798f16650cbb,medium,overlap,3,1.0,7.138374249140422,4.778797070185344,-2.359577178955078
C,43022,wikilarge_9ed1e1783fffd12efd83,high,nonoverlap,3,2.0,-2.2753348350524902,-3.5160204569498696,-1.2406856218973796
C,43022,wikilarge_9ed1e1783fffd12efd83,high,overlap,3,1.0,7.891841404139996,8.255621425807476,0.36378002166748047
C,43022,wikilarge_9ee4054c39a75bc7a2c6,high,nonoverlap,3,2.0,0.8038244048754374,0.5769800941149393,-0.22684431076049805
C,43022,wikilarge_9ee4054c39a75bc7a2c6,high,overlap,3,1.0,9.961836593225598,9.816538906966647,-0.1452976862589518
C,43022,wikilarge_9ee641d96306e25ed381,medium,nonoverlap,3,2.0,-3.8887755473454795,-4.977586944897969,-1.0888113975524902
C,43022,wikilarge_9ee641d96306e25ed381,medium,overlap,3,1.0,0.6177952289581299,0.34845972061157227,-0.2693355083465576
C,43022,wikilarge_9f45512e480353f39a8c,high,nonoverlap,3,2.0,1.3320080836613972,0.8274023135503134,-0.504605770111084
C,43022,wikilarge_9f45512e480353f39a8c,high,overlap,3,1.0,7.09609404951334,6.194302000105381,-0.901792049407959
C,43022,wikilarge_9f84a37a4c983a8f838a,high,nonoverlap,3,2.0,1.1185127298037212,1.0887002348899841,-0.02981249491373698
C,43022,wikilarge_9f84a37a4c983a8f838a,high,overlap,3,1.0,5.673326290212572,4.916051980418463,-0.757274309794108
C,43022,wikilarge_9fb40ec5013227b1ed12,medium,nonoverlap,3,2.0,-0.46373915672302246,-0.60359259446462,-0.1398534377415975
C,43022,wikilarge_9fb40ec5013227b1ed12,medium,overlap,3,1.0,4.37004013856252,3.8518556356430054,-0.518184502919515
C,43022,wikilarge_9fb6cbc06f8b7d2a3aff,medium,nonoverlap,3,2.0,0.7088255882263184,0.5130208333333334,-0.19580475489298502
C,43022,wikilarge_9fb6cbc06f8b7d2a3aff,medium,overlap,3,1.0,3.7470834155877433,3.883974144856135,0.13689072926839194
C,43022,wikilarge_a02654f868ab560cd8cb,medium,nonoverlap,3,2.0,-3.5582913160324097,-2.9519168535868325,0.606374462445577
C,43022,wikilarge_a02654f868ab560cd8cb,medium,overlap,3,1.0,5.121109068393707,6.169139762719472,1.048030694325765
C,43022,wikilarge_a044839a0fbd55214d05,low,nonoverlap,3,2.0,-0.19235098361968994,0.09947351614634196,0.2918244997660319
C,43022,wikilarge_a044839a0fbd55214d05,low,overlap,3,1.0,14.745530426502228,11.826424260934195,-2.9191061655680337
C,43022,wikilarge_a047fb646b14a2e4f017,medium,nonoverlap,3,2.0,-1.8718159198760986,-2.2760040760040283,-0.4041881561279297
C,43022,wikilarge_a047fb646b14a2e4f017,medium,overlap,3,1.0,5.447670410076777,5.998421301444371,0.5507508913675944
C,43022,wikilarge_a098c71d6047ff4ac252,low,nonoverlap,3,2.0,0.12412779778242111,-0.400248351196448,-0.5243761489788691
C,43022,wikilarge_a098c71d6047ff4ac252,low,overlap,3,1.0,6.536756327996652,5.911320498834054,-0.6254358291625977
C,43022,wikilarge_a0ea83b6a663cec7cff8,medium,nonoverlap,3,2.0,1.6212574740250905,1.5279561777909596,-0.09330129623413086
C,43022,wikilarge_a0ea83b6a663cec7cff8,medium,overlap,3,1.0,0.9912151470780373,1.601622539261977,0.6104073921839396
C,43022,wikilarge_a0f3b9d4a0c4e679d1c4,high,nonoverlap,3,2.0,5.465418775876363,3.379234194755554,-2.086184581120809
C,43022,wikilarge_a0f3b9d4a0c4e679d1c4,high,overlap,3,1.0,6.140809575716655,5.887576460838318,-0.2532331148783366
C,43022,wikilarge_a148dd4d12ef60fa0cb8,medium,nonoverlap,3,2.0,-0.8971052964528402,-1.3967241446177165,-0.4996188481648763
C,43022,wikilarge_a148dd4d12ef60fa0cb8,medium,overlap,3,1.0,0.27839164808392525,0.16591189677516618,-0.11247975130875905
C,43022,wikilarge_a18988cff6703ee5e5f5,low,nonoverlap,3,2.0,1.9721808632214863,3.403716266155243,1.4315354029337566
C,43022,wikilarge_a18988cff6703ee5e5f5,low,overlap,3,1.0,7.843390733003616,10.284716874361038,2.441326141357422
C,43022,wikilarge_a1b2b9790443946aca9f,high,nonoverlap,3,2.0,0.4787369767824809,0.3869302074114482,-0.09180676937103271
C,43022,wikilarge_a1b2b9790443946aca9f,high,overlap,3,1.0,3.1861821884910264,2.9027418370048204,-0.28344035148620605
C,43022,wikilarge_a1cfe97277c3a64220be,high,nonoverlap,3,2.0,-1.6391783555348713,-1.5472812751928966,0.0918970803419749
C,43022,wikilarge_a1cfe97277c3a64220be,high,overlap,3,1.0,5.052254145344098,4.914611761768659,-0.13764238357543945
C,43022,wikilarge_a1eb6555c7619e2beb35,high,nonoverlap,3,2.0,0.3740256627400716,0.19517759482065836,-0.17884806791941324
C,43022,wikilarge_a1eb6555c7619e2beb35,high,overlap,3,1.0,5.976313749949138,6.883782863616943,0.907469113667806
C,43022,wikilarge_a1f57691c6927a27ee99,high,nonoverlap,3,2.0,0.043230017026265465,-0.23831013838450113,-0.2815401554107666
C,43022,wikilarge_a1f57691c6927a27ee99,high,overlap,3,1.0,4.766491267209251,4.507950318977237,-0.25854094823201496
C,43022,wikilarge_a2404dcf780e1a0cfa78,high,nonoverlap,3,2.0,-0.44786059856414795,-1.5829963286717732,-1.1351357301076253
C,43022,wikilarge_a2404dcf780e1a0cfa78,high,overlap,3,1.0,10.211948136488596,8.014948586622873,-2.1969995498657227
C,43022,wikilarge_a29d1968c207e2577c89,high,nonoverlap,3,2.0,1.613217035929362,1.1500680446624756,-0.4631489912668864
C,43022,wikilarge_a29d1968c207e2577c89,high,overlap,3,1.0,7.170759494105975,5.597591375311215,-1.573168118794759
C,43022,wikilarge_a30d931728e58cf137fb,medium,nonoverlap,3,2.0,1.222086528937022,0.45836180448532104,-0.7637247244517008
C,43022,wikilarge_a30d931728e58cf137fb,medium,overlap,3,1.0,1.496270626783371,1.2389038503170013,-0.25736677646636963
C,43022,wikilarge_a31f27a99a8729ec0b63,low,nonoverlap,3,2.0,0.6650669972101847,0.2667340834935506,-0.3983329137166341
C,43022,wikilarge_a31f27a99a8729ec0b63,low,overlap,3,1.0,4.277911106745402,4.355658769607544,0.07774766286214192
C,43022,wikilarge_a3340cc6aa3d703927ee,medium,nonoverlap,3,2.0,-2.223821004231771,-2.8538670539855957,-0.6300460497538248
C,43022,wikilarge_a3340cc6aa3d703927ee,medium,overlap,3,1.0,1.1542091369628906,1.7320777575174968,0.5778686205546061
C,43022,wikilarge_a33d960edcc1e98211a1,high,nonoverlap,3,2.0,1.9212782979011536,1.3785408933957417,-0.5427374045054117
C,43022,wikilarge_a33d960edcc1e98211a1,high,overlap,3,1.0,1.6630565191929538,2.5449242061004043,0.8818676869074503
C,43022,wikilarge_a357d0ad04208847bac7,medium,nonoverlap,3,2.0,0.7419325510660807,0.8725130558013916,0.13058050473531088
C,43022,wikilarge_a357d0ad04208847bac7,medium,overlap,3,1.0,1.556442101796468,1.569552739461263,0.013110637664794922
C,43022,wikilarge_a39cfe6109af65e5cdca,high,nonoverlap,3,2.0,0.2344366709391276,-0.637199878692627,-0.8716365496317545
C,43022,wikilarge_a39cfe6109af65e5cdca,high,overlap,3,1.0,2.5233230378168323,2.1049087629653513,-0.41841427485148114
C,43022,wikilarge_a4329dfbfcfa97aa9374,high,nonoverlap,3,2.0,-0.3151852488517761,-0.48085079590479535,-0.1656655470530192
C,43022,wikilarge_a4329dfbfcfa97aa9374,high,overlap,3,1.0,5.946870456139247,5.2393715878327685,-0.7074988683064779
C,43022,wikilarge_a4682c1944329c78b142,low,nonoverlap,3,2.0,-0.6721587032079697,-0.6735624323288599,-0.0014037291208902996
C,43022,wikilarge_a4682c1944329c78b142,low,overlap,3,1.0,6.382636984189351,5.62709645430247,-0.7555405298868815
C,43022,wikilarge_a4cb122fd48cd7e7dbdf,high,nonoverlap,3,2.0,2.0444452365239463,1.3490901788075764,-0.6953550577163696
C,43022,wikilarge_a4cb122fd48cd7e7dbdf,high,overlap,3,1.0,3.7520823450759053,6.335854368594785,2.5837720235188804
C,43022,wikilarge_a50f8f36daa1a93edfb6,medium,nonoverlap,3,2.0,-1.3024292290210724,-1.1104947825272877,0.19193444649378458
C,43022,wikilarge_a50f8f36daa1a93edfb6,medium,overlap,3,1.0,8.127111256122589,8.503479460875193,0.3763682047526042
C,43022,wikilarge_a55bb72125c2a86ad166,medium,nonoverlap,3,2.0,0.7968626320362091,0.7782561779022217,-0.018606454133987427
C,43022,wikilarge_a55bb72125c2a86ad166,medium,overlap,3,1.0,3.8143223176399865,5.175992334882419,1.3616700172424316
C,43022,wikilarge_a59b036a2155f9bfbf44,low,nonoverlap,3,2.0,-1.905900478363037,-2.4466821352640786,-0.5407816569010416
C,43022,wikilarge_a59b036a2155f9bfbf44,low,overlap,3,1.0,5.457925016370912,5.510669087059796,0.05274407068888346
C,43022,wikilarge_a6645619d5e745c89f4b,high,nonoverlap,3,2.0,-0.924651583035787,-1.6763759851455688,-0.7517244021097819
C,43022,wikilarge_a6645619d5e745c89f4b,high,overlap,3,1.0,8.029159262776375,8.836339349548021,0.8071800867716471
C,43022,wikilarge_a6ae937893ca105a4dc3,medium,nonoverlap,3,2.0,-0.12834600607554117,-0.17706072330474854,-0.04871471722920736
C,43022,wikilarge_a6ae937893ca105a4dc3,medium,overlap,3,1.0,8.871492726107439,9.985328378776709,1.1138356526692708
C,43022,wikilarge_a6b3eab5b06d0a04c658,low,nonoverlap,3,2.0,0.28475046157836914,-0.16254091262817383,-0.44729137420654297
C,43022,wikilarge_a6b3eab5b06d0a04c658,low,overlap,3,1.0,6.59980062643687,6.995384573936462,0.3955839474995931
C,43022,wikilarge_a753a5d6a0a555350b43,high,nonoverlap,3,2.0,0.039935906728108726,-0.09136712551116943,-0.13130303223927817
C,43022,wikilarge_a753a5d6a0a555350b43,high,overlap,3,1.0,7.616761298229297,7.511131218324105,-0.10563007990519206
C,43022,wikilarge_a775c5ad14e2940fbbf9,low,nonoverlap,3,2.0,3.006657044092814,2.4506099224090576,-0.5560471216837565
C,43022,wikilarge_a775c5ad14e2940fbbf9,low,overlap,3,1.0,1.1858377556006114,0.8755724529425303,-0.31026530265808105
C,43022,wikilarge_a7c5e124598291a1fbdb,medium,nonoverlap,3,2.0,-1.7537021438280742,-1.8432974418004353,-0.08959529797236125
C,43022,wikilarge_a7c5e124598291a1fbdb,medium,overlap,3,1.0,0.02464542887173593,0.023644946903611224,-0.0010004819681247075
C,43022,wikilarge_a823df2aedd3d64d3b11,low,nonoverlap,3,2.0,-0.4155332151179512,-0.533114928441743,-0.11758171332379182
C,43022,wikilarge_a823df2aedd3d64d3b11,low,overlap,3,1.0,-1.086149533589681,-1.5523621241251628,-0.46621259053548175
C,43022,wikilarge_a84807e15c4498daa9cd,medium,nonoverlap,3,2.0,-0.9680644671122233,-0.6611530780792236,0.3069113890329997
C,43022,wikilarge_a84807e15c4498daa9cd,medium,overlap,3,1.0,10.341967443625132,10.014238854249319,-0.3277285893758138
C,43022,wikilarge_a87e55d70f8b20b024a8,high,nonoverlap,3,2.0,-0.7277301152547201,-1.0356831550598145,-0.3079530398050944
C,43022,wikilarge_a87e55d70f8b20b024a8,high,overlap,3,1.0,5.189632415771484,4.964501063028972,-0.22513135274251303
C,43022,wikilarge_a8b5b5b53088a949653a,medium,nonoverlap,3,2.0,0.05052042007446289,-0.0709168513615926,-0.1214372714360555
C,43022,wikilarge_a8b5b5b53088a949653a,medium,overlap,3,1.0,3.239861120780309,1.9614130159219105,-1.2784481048583984
C,43022,wikilarge_a8d1e5f1dd651e456963,high,nonoverlap,3,2.0,-1.3439724842707317,-1.1075702508290608,0.23640223344167074
C,43022,wikilarge_a8d1e5f1dd651e456963,high,overlap,3,1.0,1.3839652128517628,1.1611050354937713,-0.22286017735799155
C,43022,wikilarge_a8f578e7dcff415f8617,high,nonoverlap,3,2.0,0.5891353686650594,1.137724796930949,0.5485894282658895
C,43022,wikilarge_a8f578e7dcff415f8617,high,overlap,3,1.0,6.005541356901328,6.251372528572877,0.24583117167154947
C,43022,wikilarge_a90bd59ff6144818e33f,high,nonoverlap,3,2.0,-1.6691799362500508,-1.0876051386197407,0.5815747976303101
C,43022,wikilarge_a90bd59ff6144818e33f,high,overlap,3,1.0,4.607089042663574,5.4716596603393555,0.8645706176757812
C,43022,wikilarge_a9283578854f2c0c4a3c,high,nonoverlap,3,2.0,0.28796452408035594,0.4322881555805604,0.1443236315002044
C,43022,wikilarge_a9283578854f2c0c4a3c,high,overlap,3,1.0,0.28397009273370105,0.4022486060857773,0.11827851335207622
C,43022,wikilarge_a99d4c222b0859ff255e,low,nonoverlap,3,2.0,-2.6040164629618325,-2.7737348874409995,-0.16971842447916666
C,43022,wikilarge_a99d4c222b0859ff255e,low,overlap,3,1.0,-1.7726473808288574,-2.232393503189087,-0.4597461223602295
C,43022,wikilarge_a9bb8c85e8a6c2ebaa1c,low,nonoverlap,3,2.0,-1.6882787545522053,-1.8397007783253987,-0.15142202377319336
C,43022,wikilarge_a9bb8c85e8a6c2ebaa1c,low,overlap,3,1.0,9.804403735945622,9.965180510034164,0.16077677408854166
C,43022,wikilarge_aa01dedc2a3a7ef6f3da,medium,nonoverlap,3,2.0,0.6891498963038126,0.5520073076089224,-0.13714258869489035
C,43022,wikilarge_aa01dedc2a3a7ef6f3da,medium,overlap,3,1.0,2.467495836317539,2.157165286441644,-0.3103305498758952
C,43022,wikilarge_aa1fc9a2e31bee000d83,high,nonoverlap,3,2.0,2.0067385832468667,1.0766568183898926,-0.9300817648569742
C,43022,wikilarge_aa1fc9a2e31bee000d83,high,overlap,3,1.0,5.2914966735988855,5.173047621424,-0.11844905217488606
C,43022,wikilarge_aa664aae3bd30250d888,high,nonoverlap,3,2.0,0.15057835976282755,0.26825835307439166,0.11767999331156413
C,43022,wikilarge_aa664aae3bd30250d888,high,overlap,3,1.0,7.8191138482652605,8.555403190509727,0.7362893422444662
C,43022,wikilarge_aa6ee13482689417fa97,low,nonoverlap,3,2.0,2.0487393538157144,0.9481030305226644,-1.10063632329305
C,43022,wikilarge_aa6ee13482689417fa97,low,overlap,3,1.0,2.493149518966675,1.8104394276936848,-0.6827100912729899
C,43022,wikilarge_aa7dbbbd570411c904af,medium,nonoverlap,3,2.0,-0.5120158990224203,0.1619065006573995,0.6739223996798197
C,43022,wikilarge_aa7dbbbd570411c904af,medium,overlap,3,1.0,7.737728403570752,6.686202174983919,-1.0515262285868328
C,43022,wikilarge_aad69961cbc90f7e2197,low,nonoverlap,3,2.0,1.0154697895050049,0.022243261337280273,-0.9932265281677246
C,43022,wikilarge_aad69961cbc90f7e2197,low,overlap,3,1.0,15.626937446494898,8.47206932057937,-7.154868125915527
C,43022,wikilarge_ab43132470a7f06177cb,low,nonoverlap,3,2.0,-0.11639722188313802,-0.2807763069868088,-0.16437908510367075
C,43022,wikilarge_ab43132470a7f06177cb,low,overlap,3,1.0,2.5997101465861,2.2587788899739585,-0.3409312566121419
C,43022,wikilarge_ab55e0ad5ba90604b3c1,high,nonoverlap,3,2.0,0.7458166480064392,0.3116408785184224,-0.4341757694880168
C,43022,wikilarge_ab55e0ad5ba90604b3c1,high,overlap,3,1.0,8.73228275279204,9.935718650619188,1.2034358978271484
C,43022,wikilarge_ab5bb7f77b83a8fe8968,medium,nonoverlap,3,2.0,0.14305957158406576,-0.44408432642618817,-0.5871438980102539
C,43022,wikilarge_ab5bb7f77b83a8fe8968,medium,overlap,3,1.0,7.9924731602271395,8.913215354084969,0.9207421938578287
C,43022,wikilarge_ab6c83068ff5419aabe8,high,nonoverlap,3,2.0,-1.2881515423456829,-1.6742347677548726,-0.3860832254091899
C,43022,wikilarge_ab6c83068ff5419aabe8,high,overlap,3,1.0,7.682633390029271,6.75787956515948,-0.9247538248697916
C,43022,wikilarge_abca36608710ea4a5bca,low,nonoverlap,3,2.0,-1.4813576539357503,-1.3581584692001343,0.12319918473561604
