i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start
1213,edit:frontier_consolidation_fwcompact_medium_026150:0:0-3,row:2929,compact_edit,content,Roy,9227,10.95344066619873,0,1562,0.8319287300109863,1,1,9.610867500305176,0,595,0p4_0p6,0.42857142857142855,0.6666666666666666,frontier_consolidation_fwcompact_medium_061173,2894,2600,752929,0p6_0p8,frontier_consolidation_fwcompact_medium_026150,7,2929,13,3,0
1214,edit:frontier_consolidation_fwcompact_medium_006409:0:37-40,row:1413,compact_edit,content,als,857,4.612921237945557,0,22,5.135984420776367,0,35,4.372228622436523,0,17,0p2_0p4,0.23076923076923078,0.46153846153846156,frontier_consolidation_fwcompact_medium_052440,2010,13573,751413,0p4_0p6,frontier_consolidation_fwcompact_medium_006409,13,1413,25,40,37
1215,edit:frontier_consolidation_fwcompact_medium_005929:0:52-53,row:2242,compact_edit,content,l,80,16.680761337280273,0,681,15.625329971313477,0,121,14.6770658493042,0,193,ge0p6,0.8,0.3888888888888889,frontier_consolidation_fwcompact_medium_017533,1593,8511,752242,lt0p4,frontier_consolidation_fwcompact_medium_005929,15,2242,31,53,52
1216,edit:frontier_consolidation_fwcompact_medium_014574:0:71-74,row:111,compact_edit,content,ite,526,9.016681671142578,0,798,0.04079391807317734,1,1,7.456931114196777,0,278,0p2_0p4,0.2222222222222222,0.6875,frontier_consolidation_fwcompact_medium_052685,2039,6057,750111,0p6_0p8,frontier_consolidation_fwcompact_medium_014574,17,111,28,74,71
1217,edit:frontier_consolidation_fwcompact_medium_055856:0:0-1,row:384,compact_edit,function,A,263,11.669175148010254,0,6585,4.741765022277832,0,11,12.302750587463379,0,8829,0p4_0p6,0.5,0.5,frontier_consolidation_fwcompact_medium_029678,1271,14056,750384,0p4_0p6,frontier_consolidation_fwcompact_medium_055856,6,384,10,1,0
1218,edit:frontier_consolidation_fwcompact_medium_030718:0:0-3,row:1596,compact_edit,function,The,308,5.6375274658203125,0,25,5.418857574462891,0,10,5.717543601989746,0,29,ge0p6,0.6363636363636364,0.8571428571428571,frontier_consolidation_fwcompact_medium_024770,2220,4833,751596,ge0p8,frontier_consolidation_fwcompact_medium_030718,11,1596,15,3,0
1219,edit:frontier_consolidation_fwcompact_medium_011479:0:0-2,row:633,compact_edit,pronoun,We,627,6.129337310791016,0,75,3.082766532897949,0,2,8.366752624511719,0,509,0p4_0p6,0.4,0.8571428571428571,frontier_consolidation_fwcompact_medium_017733,2374,15137,750633,ge0p8,frontier_consolidation_fwcompact_medium_011479,10,633,13,2,0
1220,edit:frontier_consolidation_fwcompact_medium_049481:0:0-4,row:1838,compact_edit,content,Left,14856,10.701303482055664,0,2931,11.427713394165039,0,3478,10.659133911132812,0,3054,0p2_0p4,0.3333333333333333,0.4166666666666667,frontier_consolidation_fwcompact_medium_035595,2338,5025,751838,0p4_0p6,frontier_consolidation_fwcompact_medium_049481,9,1838,20,4,0
1221,edit:frontier_consolidation_fwcompact_medium_006110:0:29-30,row:591,compact_edit,number,7,27,7.888830661773682,0,199,3.6054201126098633,0,4,7.899631023406982,0,209,ge0p6,0.7142857142857143,0.6363636363636364,frontier_consolidation_fwcompact_medium_023890,761,4575,750591,0p6_0p8,frontier_consolidation_fwcompact_medium_006110,14,591,27,30,29
1222,edit:frontier_consolidation_fwcompact_medium_007507:0:18-20,row:85,compact_edit,content,qu,422,8.4043550491333,0,750,0.16877178847789764,1,1,9.66933822631836,0,1245,0p2_0p4,0.3333333333333333,0.4444444444444444,frontier_consolidation_fwcompact_medium_060029,1072,1632,750085,0p4_0p6,frontier_consolidation_fwcompact_medium_007507,9,85,16,20,18
1223,edit:frontier_consolidation_fwcompact_medium_037848:0:44-45,row:2979,compact_edit,number,0,20,4.298019886016846,0,4,0.0360519140958786,1,1,4.1835761070251465,0,6,0p2_0p4,0.23529411764705882,0.5294117647058824,frontier_consolidation_fwcompact_medium_017847,1417,11138,752979,0p4_0p6,frontier_consolidation_fwcompact_medium_037848,17,2979,27,45,44
1224,edit:frontier_consolidation_fwcompact_medium_057233:0:89-91,row:2134,compact_edit,content,an,221,12.36374568939209,0,4533,0.023025760427117348,1,1,10.532703399658203,0,2086,0p2_0p4,0.38461538461538464,0.5416666666666666,frontier_consolidation_fwcompact_medium_003480,1292,3618,752134,0p4_0p6,frontier_consolidation_fwcompact_medium_057233,26,2134,38,91,89
1225,edit:frontier_consolidation_fwcompact_medium_048325:0:21-24,row:2770,compact_edit,content,one,449,8.57925033569336,0,928,0.008680940605700016,1,1,10.682840347290039,0,1539,0p2_0p4,0.35714285714285715,0.6428571428571429,frontier_consolidation_fwcompact_medium_019542,2784,8303,752770,0p6_0p8,frontier_consolidation_fwcompact_medium_048325,14,2770,25,24,21
1226,edit:frontier_consolidation_fwcompact_medium_015227:0:7-8,row:1208,compact_edit,number,8,28,7.189033031463623,0,172,8.75769329071045,0,153,7.987489700317383,0,336,0p2_0p4,0.25,0.45454545454545453,frontier_consolidation_fwcompact_medium_010239,1888,11476,751208,0p4_0p6,frontier_consolidation_fwcompact_medium_015227,12,1208,19,8,7
1227,edit:frontier_consolidation_fwcompact_medium_003757:0:12-14,row:873,compact_edit,content,ca,518,8.720839500427246,0,744,11.097820281982422,0,365,8.36107063293457,0,663,0p2_0p4,0.30434782608695654,0.4444444444444444,frontier_consolidation_fwcompact_medium_027294,354,15769,750873,0p4_0p6,frontier_consolidation_fwcompact_medium_003757,23,873,42,14,12
1228,edit:frontier_consolidation_fwcompact_medium_042213:0:15-16,row:920,compact_edit,content,C,39,9.76931381225586,0,210,0.01893516071140766,1,1,7.420907974243164,0,292,lt0p2,0.14285714285714285,0.7368421052631579,frontier_consolidation_fwcompact_medium_006849,32,14435,750920,0p6_0p8,frontier_consolidation_fwcompact_medium_042213,20,920,26,16,15
1229,edit:frontier_consolidation_fwcompact_medium_039487:0:29-30,row:2657,compact_edit,number,0,20,5.657419204711914,0,52,0.105056032538414,1,1,6.01666259765625,0,62,0p4_0p6,0.4166666666666667,0.5,frontier_consolidation_fwcompact_medium_025202,2919,2629,752657,0p4_0p6,frontier_consolidation_fwcompact_medium_039487,12,2657,22,30,29
1230,edit:frontier_consolidation_fwcompact_medium_039120:0:0-4,row:2829,compact_edit,pronoun,They,739,8.543045043945312,0,558,4.814568996429443,0,9,10.96530818939209,0,2140,ge0p6,0.7,0.6363636363636364,frontier_consolidation_fwcompact_medium_046961,2823,12763,752829,0p6_0p8,frontier_consolidation_fwcompact_medium_039120,10,2829,17,4,0
1231,edit:frontier_consolidation_fwcompact_medium_060768:0:2-5,row:2978,compact_edit,content,ens,820,8.260266304016113,0,621,0.08916094154119492,1,1,6.184687614440918,0,57,0p2_0p4,0.2,0.8888888888888888,frontier_consolidation_fwcompact_medium_022838,149,13722,752978,ge0p8,frontier_consolidation_fwcompact_medium_060768,15,2978,19,5,2
1232,edit:frontier_consolidation_fwcompact_medium_006432:0:90-94,row:737,compact_edit,content,uces,13165,10.374513626098633,0,1065,3.42671537399292,0,6,10.240772247314453,0,1031,0p2_0p4,0.2631578947368421,0.5,frontier_consolidation_fwcompact_medium_035725,80,10947,750737,0p4_0p6,frontier_consolidation_fwcompact_medium_006432,19,737,28,94,90
1233,edit:frontier_consolidation_fwcompact_medium_010250:0:0-4,row:109,compact_edit,content,Call,6081,10.918537139892578,0,3343,0.021562201902270317,1,1,11.747161865234375,0,4168,0p2_0p4,0.21739130434782608,0.6666666666666666,frontier_consolidation_fwcompact_medium_058968,1573,10271,750109,0p6_0p8,frontier_consolidation_fwcompact_medium_010250,23,109,36,4,0
1234,edit:frontier_consolidation_fwcompact_medium_049794:0:81-84,row:2743,compact_edit,content,inc,4291,10.582863807678223,0,1347,4.358370780944824,0,7,10.53458023071289,0,1564,0p2_0p4,0.23076923076923078,0.625,frontier_consolidation_fwcompact_medium_041983,2755,735,752743,0p6_0p8,frontier_consolidation_fwcompact_medium_049794,13,2743,22,84,81
1235,edit:frontier_consolidation_fwcompact_medium_034076:0:0-5,row:2137,compact_edit,connective,After,1482,6.907138347625732,0,76,4.777352333068848,0,15,8.538212776184082,0,356,0p2_0p4,0.25,0.45454545454545453,frontier_consolidation_fwcompact_medium_005915,2550,3100,752137,0p4_0p6,frontier_consolidation_fwcompact_medium_034076,12,2137,24,5,0
1236,edit:frontier_consolidation_fwcompact_medium_056814:0:9-11,row:1980,compact_edit,content,ap,477,8.982975006103516,0,1273,0.008705757558345795,1,1,7.2882866859436035,0,231,0p2_0p4,0.3,0.625,frontier_consolidation_fwcompact_medium_039038,2062,9275,751980,0p6_0p8,frontier_consolidation_fwcompact_medium_056814,10,1980,14,11,9
1237,edit:frontier_consolidation_fwcompact_medium_032515:0:1-3,row:448,compact_edit,content,rd,929,10.012260437011719,0,787,0.007419412489980459,1,1,11.724663734436035,0,1459,0p2_0p4,0.35714285714285715,0.8,frontier_consolidation_fwcompact_medium_041971,1935,6650,750448,ge0p8,frontier_consolidation_fwcompact_medium_032515,14,448,22,3,1
1238,edit:frontier_consolidation_fwcompact_medium_008705:0:11-12,row:1800,compact_edit,content,Y,61,10.655593872070312,0,4223,0.042506709694862366,1,1,10.772429466247559,0,3634,0p4_0p6,0.4,0.5454545454545454,frontier_consolidation_fwcompact_medium_010625,2325,11524,751800,0p4_0p6,frontier_consolidation_fwcompact_medium_008705,10,1800,18,12,11
1239,edit:frontier_consolidation_fwcompact_medium_039959:0:0-2,row:1100,compact_edit,pronoun,He,423,7.378221035003662,0,102,7.678401947021484,0,55,9.401360511779785,0,1032,0p2_0p4,0.21428571428571427,1.0,frontier_consolidation_fwcompact_medium_004418,967,7846,751100,ge0p8,frontier_consolidation_fwcompact_medium_039959,14,1100,17,2,0
1240,edit:frontier_consolidation_fwcompact_medium_048841:0:62-64,row:2408,compact_edit,content,fl,2038,7.310647010803223,0,259,5.520589351654053,0,18,7.231322765350342,0,235,0p2_0p4,0.2857142857142857,0.4444444444444444,frontier_consolidation_fwcompact_medium_061069,2741,1203,752408,0p4_0p6,frontier_consolidation_fwcompact_medium_048841,14,2408,28,64,62
1241,edit:frontier_consolidation_fwcompact_medium_048392:0:0-2,row:760,compact_edit,pronoun,US,3274,5.8021440505981445,0,34,0.031972914934158325,1,1,5.265957832336426,0,13,0p2_0p4,0.23076923076923078,1.0,frontier_consolidation_fwcompact_medium_027380,2728,2186,750760,ge0p8,frontier_consolidation_fwcompact_medium_048392,13,760,17,2,0
1242,edit:frontier_consolidation_fwcompact_medium_016905:0:11-13,row:136,compact_edit,content,-f,1834,7.623221397399902,0,352,0.03172118216753006,1,1,6.316758155822754,0,85,0p2_0p4,0.2727272727272727,0.6923076923076923,frontier_consolidation_fwcompact_medium_025515,210,15309,750136,0p6_0p8,frontier_consolidation_fwcompact_medium_016905,11,136,19,13,11
1243,edit:frontier_consolidation_fwcompact_medium_058637:0:1-2,row:976,compact_edit,content,W,59,5.631448745727539,0,52,0.010862269438803196,1,1,5.572009563446045,0,51,0p2_0p4,0.25,0.5909090909090909,frontier_consolidation_fwcompact_medium_040802,946,7389,750976,0p4_0p6,frontier_consolidation_fwcompact_medium_058637,20,976,28,2,1
1244,edit:frontier_consolidation_fwcompact_medium_055211:0:0-3,row:412,compact_edit,content,Rec,4081,10.405623435974121,0,2739,11.39029312133789,0,3898,11.045018196105957,0,3644,0p4_0p6,0.5833333333333334,0.7777777777777778,frontier_consolidation_fwcompact_medium_001408,575,16661,750412,0p6_0p8,frontier_consolidation_fwcompact_medium_055211,12,412,20,3,0
1245,edit:frontier_consolidation_fwcompact_medium_035238:0:0-2,row:1724,compact_edit,content,Te,2372,10.950446128845215,0,3880,12.297507286071777,0,6175,10.862198829650879,0,4073,0p4_0p6,0.4666666666666667,0.7333333333333333,frontier_consolidation_fwcompact_medium_001489,1865,4059,751724,0p6_0p8,frontier_consolidation_fwcompact_medium_035238,15,1724,19,2,0
1246,edit:frontier_consolidation_fwcompact_medium_003169:0:63-67,row:1234,compact_edit,content,ired,1160,7.416764736175537,0,284,7.302617073059082,0,84,7.704340934753418,0,377,0p2_0p4,0.2,0.6363636363636364,frontier_consolidation_fwcompact_medium_054784,1453,12147,751234,0p6_0p8,frontier_consolidation_fwcompact_medium_003169,15,1234,21,67,63
1247,edit:frontier_consolidation_fwcompact_medium_033968:0:0-5,row:1217,compact_edit,function,These,2203,7.264401435852051,0,222,14.080183029174805,0,5327,7.891461372375488,0,430,lt0p2,0.1875,0.5882352941176471,frontier_consolidation_fwcompact_medium_054457,2371,4613,751217,0p4_0p6,frontier_consolidation_fwcompact_medium_033968,16,1217,29,5,0
1248,edit:frontier_consolidation_fwcompact_medium_047829:0:0-4,row:2896,compact_edit,content,Book,7264,8.837635040283203,0,891,0.048251714557409286,1,1,9.460620880126953,0,1627,0p2_0p4,0.3684210526315789,0.625,frontier_consolidation_fwcompact_medium_042796,2616,4617,752896,0p6_0p8,frontier_consolidation_fwcompact_medium_047829,19,2896,30,4,0
1249,edit:frontier_consolidation_fwcompact_medium_045604:0:50-52,row:803,compact_edit,content,in,193,4.742757797241211,0,3,0.003569898894056678,1,1,4.468813419342041,0,2,0p4_0p6,0.5238095238095238,0.8666666666666667,frontier_consolidation_fwcompact_medium_012896,2235,9165,750803,ge0p8,frontier_consolidation_fwcompact_medium_045604,20,803,24,52,50
1250,edit:frontier_consolidation_fwcompact_medium_019838:0:24-29,row:2650,compact_edit,content,ening,4572,8.053605079650879,0,458,6.308340072631836,0,45,8.528826713562012,0,558,ge0p6,0.6,0.35714285714285715,frontier_consolidation_fwcompact_medium_014891,1396,16942,752650,lt0p4,frontier_consolidation_fwcompact_medium_019838,10,2650,21,29,24
1251,edit:frontier_consolidation_fwcompact_medium_028653:0:22-23,row:745,compact_edit,content,P,52,9.215973854064941,0,915,0.011760309338569641,1,1,9.029693603515625,0,939,ge0p6,0.6923076923076923,0.3333333333333333,frontier_consolidation_fwcompact_medium_047658,1875,5817,750745,lt0p4,frontier_consolidation_fwcompact_medium_028653,12,745,19,23,22
1252,edit:frontier_consolidation_fwcompact_medium_054908:0:145-152,row:516,compact_edit,content,acement,13044,7.922751426696777,0,303,8.163043975830078,0,445,7.584503173828125,0,295,lt0p2,0.16,0.6470588235294118,frontier_consolidation_fwcompact_medium_029580,1488,16342,750516,0p6_0p8,frontier_consolidation_fwcompact_medium_054908,24,516,31,152,145
1253,edit:frontier_consolidation_fwcompact_medium_034004:0:77-81,row:2079,compact_edit,content,able,665,6.596174240112305,0,122,0.4709882140159607,1,1,7.571927070617676,0,332,ge0p6,0.6666666666666666,0.45454545454545453,frontier_consolidation_fwcompact_medium_028676,2523,7589,752079,0p4_0p6,frontier_consolidation_fwcompact_medium_034004,12,2079,20,81,77
1254,edit:frontier_consolidation_fwcompact_medium_025715:0:0-2,row:1055,compact_edit,function,In,565,7.884273529052734,0,261,6.794421195983887,0,76,8.514815330505371,0,505,0p2_0p4,0.2,0.5833333333333334,frontier_consolidation_fwcompact_medium_023825,1798,8804,751055,0p4_0p6,frontier_consolidation_fwcompact_medium_025715,14,1055,21,2,0
1255,edit:frontier_consolidation_fwcompact_medium_049215:0:48-52,row:2844,compact_edit,content,ours,4093,11.14218807220459,0,2939,0.014697610400617123,1,1,10.323934555053711,0,1839,ge0p6,0.6923076923076923,0.5,frontier_consolidation_fwcompact_medium_016644,93,11374,752844,0p4_0p6,frontier_consolidation_fwcompact_medium_049215,13,2844,22,52,48
1256,edit:frontier_consolidation_fwcompact_medium_040037:0:95-97,row:1419,compact_edit,content,'s,249,5.855729579925537,0,31,5.431896209716797,0,21,5.560110092163086,0,33,0p2_0p4,0.3333333333333333,0.36,frontier_consolidation_fwcompact_medium_034365,193,15980,751419,lt0p4,frontier_consolidation_fwcompact_medium_040037,21,1419,42,97,95
1257,edit:frontier_consolidation_fwcompact_medium_007220:0:57-60,row:1053,compact_edit,content,urt,6045,0.08502839505672455,1,1,0.020656926557421684,1,1,0.08547688275575638,1,1,0p4_0p6,0.5714285714285714,0.6666666666666666,frontier_consolidation_fwcompact_medium_031499,1305,16017,751053,0p6_0p8,frontier_consolidation_fwcompact_medium_007220,14,1053,21,60,57
1258,edit:frontier_consolidation_fwcompact_medium_041425:0:0-4,row:1928,compact_edit,content,Educ,6932,11.33624267578125,0,4271,10.290281295776367,0,166,10.119949340820312,0,2401,0p4_0p6,0.42857142857142855,0.7142857142857143,frontier_consolidation_fwcompact_medium_038036,2037,7729,751928,0p6_0p8,frontier_consolidation_fwcompact_medium_041425,7,1928,16,4,0
1259,edit:frontier_consolidation_fwcompact_medium_004429:0:17-18,row:1022,compact_edit,content,2,22,7.023239612579346,0,123,0.015725063160061836,1,1,8.29016399383545,0,120,0p2_0p4,0.3,0.625,frontier_consolidation_fwcompact_medium_019216,1279,3331,751022,0p6_0p8,frontier_consolidation_fwcompact_medium_004429,10,1022,20,18,17
1260,edit:frontier_consolidation_fwcompact_medium_053085:0:83-85,row:1425,compact_edit,content,ig,403,4.724531650543213,0,14,0.014751644805073738,1,1,4.535743713378906,0,8,0p2_0p4,0.3333333333333333,0.4,frontier_consolidation_fwcompact_medium_040474,2058,3546,751425,0p4_0p6,frontier_consolidation_fwcompact_medium_053085,12,1425,24,85,83
1261,edit:frontier_consolidation_fwcompact_medium_033011:0:0-4,row:1977,compact_edit,content,Many,3483,9.004891395568848,0,324,8.63050365447998,0,570,9.114447593688965,0,883,0p2_0p4,0.3333333333333333,0.4,frontier_consolidation_fwcompact_medium_008225,2458,11286,751977,0p4_0p6,frontier_consolidation_fwcompact_medium_033011,15,1977,24,4,0
1262,edit:frontier_consolidation_fwcompact_medium_054961:0:0-3,row:2850,compact_edit,pronoun,She,603,7.2570013999938965,0,179,4.017786502838135,0,2,10.118118286132812,0,1094,0p2_0p4,0.3333333333333333,0.6153846153846154,frontier_consolidation_fwcompact_medium_015686,1111,6884,752850,0p6_0p8,frontier_consolidation_fwcompact_medium_054961,15,2850,31,3,0
1263,edit:frontier_consolidation_fwcompact_medium_035284:0:0-2,row:810,compact_edit,function,Do,1083,4.821126461029053,0,7,7.370614528656006,0,23,7.220339775085449,0,13,0p4_0p6,0.42857142857142855,0.45454545454545453,frontier_consolidation_fwcompact_medium_036061,1632,4229,750810,0p4_0p6,frontier_consolidation_fwcompact_medium_035284,14,810,22,2,0
1264,edit:frontier_consolidation_fwcompact_medium_060456:0:8-10,row:143,compact_edit,content,ms,1032,5.5503692626953125,0,35,4.841322422027588,0,10,5.351013660430908,0,3,0p2_0p4,0.25,0.4666666666666667,frontier_consolidation_fwcompact_medium_008127,1138,7128,750143,0p4_0p6,frontier_consolidation_fwcompact_medium_060456,12,143,21,10,8
1265,edit:frontier_consolidation_fwcompact_medium_042522:0:47-49,row:2817,compact_edit,content,us,254,7.467626571655273,0,256,0.2329641729593277,1,1,6.202017784118652,0,81,0p2_0p4,0.375,0.7142857142857143,frontier_consolidation_fwcompact_medium_056168,2845,1947,752817,0p6_0p8,frontier_consolidation_fwcompact_medium_042522,8,2817,10,49,47
1266,edit:frontier_consolidation_fwcompact_medium_046701:0:0-5,row:2200,compact_edit,content,Water,5808,10.718905448913574,0,3291,17.60316276550293,0,12613,12.4183349609375,0,8169,lt0p2,0.17391304347826086,0.7777777777777778,frontier_consolidation_fwcompact_medium_038568,1064,10766,752200,0p6_0p8,frontier_consolidation_fwcompact_medium_046701,21,2200,30,5,0
