case_id,family,train_group,actor_group,event_pol,affected_query,final_pol,affected_slot,query_slot,mode,alpha,layer,margin_correct_foil,head_correct,state0_minus_state1
F196_01010,clean_dirty,heldout_family,heldout_actor,0,0,1,A,B,remove_random,1.0,6,2.9143877774477005,True,-2.9143877774477005
F196_01011,clean_dirty,heldout_family,heldout_actor,0,0,1,B,A,remove_random,1.0,6,2.6608200818300247,True,-2.6608200818300247
F196_01012,clean_dirty,heldout_family,heldout_actor,0,1,0,B,B,remove_random,1.0,6,-2.800911992788315,False,-2.800911992788315
F196_01013,clean_dirty,heldout_family,heldout_actor,1,1,1,A,A,remove_random,1.0,6,-2.9430714696645737,False,2.9430714696645737
F196_01014,clean_dirty,heldout_family,heldout_actor,1,0,0,A,B,remove_random,1.0,6,2.539624258875847,True,2.539624258875847
F196_01015,clean_dirty,heldout_family,heldout_actor,1,0,0,B,A,remove_random,1.0,6,2.935673803091049,True,2.935673803091049
F196_01016,clean_dirty,heldout_family,heldout_actor,1,1,1,B,B,remove_random,1.0,6,-2.4585171341896057,False,2.4585171341896057
F196_01017,clean_dirty,heldout_family,heldout_actor,0,1,0,A,A,remove_random,1.0,6,-2.5146895051002502,False,-2.5146895051002502
F196_01018,clean_dirty,heldout_family,heldout_actor,0,0,1,A,B,remove_random,1.0,6,2.814900368452072,True,-2.814900368452072
F196_01019,clean_dirty,heldout_family,heldout_actor,0,0,1,B,A,remove_random,1.0,6,2.5756482779979706,True,-2.5756482779979706
F196_01020,clean_dirty,heldout_family,heldout_actor,0,1,0,B,B,remove_random,1.0,6,-2.694757357239723,False,-2.694757357239723
F196_01021,clean_dirty,heldout_family,heldout_actor,1,1,1,A,A,remove_random,1.0,6,-3.141569972038269,False,3.141569972038269
F196_01022,clean_dirty,heldout_family,heldout_actor,1,0,0,A,B,remove_random,1.0,6,2.744961768388748,True,2.744961768388748
F196_01023,clean_dirty,heldout_family,heldout_actor,1,0,0,B,A,remove_random,1.0,6,3.1251086443662643,True,3.1251086443662643
F196_01024,clean_dirty,heldout_family,heldout_actor,1,1,1,B,B,remove_random,1.0,6,-2.6505193561315536,False,2.6505193561315536
F196_01025,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.461379051208496,False,-2.461379051208496
F196_01026,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.824179545044899,True,-2.824179545044899
F196_01027,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.4725560545921326,True,-2.4725560545921326
F196_01028,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.7408276200294495,False,-2.7408276200294495
F196_01029,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-2.6799440383911133,False,2.6799440383911133
F196_01030,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.537739649415016,True,2.537739649415016
F196_01031,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,2.791855737566948,True,2.791855737566948
F196_01032,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-2.461237847805023,False,2.461237847805023
F196_01033,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.347816541790962,False,-2.347816541790962
F196_01034,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.713875725865364,True,-2.713875725865364
F196_01035,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.370569169521332,True,-2.370569169521332
F196_01036,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.6021633744239807,False,-2.6021633744239807
F196_01037,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-2.937788963317871,False,2.937788963317871
F196_01038,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.774641990661621,True,2.774641990661621
F196_01039,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,3.0457554161548615,True,3.0457554161548615
F196_01040,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-2.716039761900902,False,2.716039761900902
F196_01041,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.340406358242035,False,-2.340406358242035
F196_01042,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.6899527609348297,True,-2.6899527609348297
F196_01043,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.357625126838684,True,-2.357625126838684
F196_01044,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.585465520620346,False,-2.585465520620346
F196_01045,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-2.792697787284851,False,2.792697787284851
F196_01046,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.644148737192154,True,2.644148737192154
F196_01047,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,2.9129838943481445,True,2.9129838943481445
F196_01048,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-2.573441594839096,False,2.573441594839096
F196_01049,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.5234966725111008,False,-2.5234966725111008
F196_01050,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.837256535887718,True,-2.837256535887718
F196_01051,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.5311193019151688,True,-2.5311193019151688
F196_01052,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.745541602373123,False,-2.745541602373123
F196_01053,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-2.6987313330173492,False,2.6987313330173492
F196_01054,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.570940136909485,True,2.570940136909485
F196_01055,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,2.80338291823864,True,2.80338291823864
F196_01056,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-2.4938468635082245,False,2.4938468635082245
F196_01057,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.3699521720409393,False,-2.3699521720409393
F196_01058,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.71067713201046,True,-2.71067713201046
F196_01059,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.37306509912014,True,-2.37306509912014
F196_01060,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.6067715287208557,False,-2.6067715287208557
F196_01061,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-2.8153430223464966,False,2.8153430223464966
F196_01062,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.6767320334911346,True,2.6767320334911346
F196_01063,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,2.933636575937271,True,2.933636575937271
F196_01064,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-2.615911543369293,False,2.615911543369293
F196_01065,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.4044847190380096,False,-2.4044847190380096
F196_01066,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.7451544106006622,True,-2.7451544106006622
F196_01067,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.4207181334495544,True,-2.4207181334495544
F196_01068,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.6466827392578125,False,-2.6466827392578125
F196_01069,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-2.832298383116722,False,2.832298383116722
F196_01070,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.691672310233116,True,2.691672310233116
F196_01071,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,2.9338091909885406,True,2.9338091909885406
F196_01072,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-2.6322384774684906,False,2.6322384774684906
F196_01073,clean_dirty,heldout_family,heldout_actor,0,1,0,A,A,remove_random,1.0,6,-2.4845389276742935,False,-2.4845389276742935
F196_01074,clean_dirty,heldout_family,heldout_actor,0,0,1,A,B,remove_random,1.0,6,2.8477563858032227,True,-2.8477563858032227
F196_01075,clean_dirty,heldout_family,heldout_actor,0,0,1,B,A,remove_random,1.0,6,2.496251031756401,True,-2.496251031756401
F196_01076,clean_dirty,heldout_family,heldout_actor,0,1,0,B,B,remove_random,1.0,6,-2.754131242632866,False,-2.754131242632866
F196_01077,clean_dirty,heldout_family,heldout_actor,1,1,1,A,A,remove_random,1.0,6,-2.695034146308899,False,2.695034146308899
F196_01078,clean_dirty,heldout_family,heldout_actor,1,0,0,A,B,remove_random,1.0,6,2.5396575927734375,True,2.5396575927734375
F196_01079,clean_dirty,heldout_family,heldout_actor,1,0,0,B,A,remove_random,1.0,6,2.797399565577507,True,2.797399565577507
F196_01080,clean_dirty,heldout_family,heldout_actor,1,1,1,B,B,remove_random,1.0,6,-2.466588079929352,False,2.466588079929352
F196_01081,clean_dirty,heldout_family,heldout_actor,0,1,0,A,A,remove_random,1.0,6,-2.3783541321754456,False,-2.3783541321754456
F196_01082,clean_dirty,heldout_family,heldout_actor,0,0,1,A,B,remove_random,1.0,6,2.7222719341516495,True,-2.7222719341516495
F196_01083,clean_dirty,heldout_family,heldout_actor,0,0,1,B,A,remove_random,1.0,6,2.402006074786186,True,-2.402006074786186
F196_01084,clean_dirty,heldout_family,heldout_actor,0,1,0,B,B,remove_random,1.0,6,-2.64426326751709,False,-2.64426326751709
F196_01085,clean_dirty,heldout_family,heldout_actor,1,1,1,A,A,remove_random,1.0,6,-2.8917036652565002,False,2.8917036652565002
F196_01086,clean_dirty,heldout_family,heldout_actor,1,0,0,A,B,remove_random,1.0,6,2.7498045414686203,True,2.7498045414686203
F196_01087,clean_dirty,heldout_family,heldout_actor,1,0,0,B,A,remove_random,1.0,6,2.98774616420269,True,2.98774616420269
F196_01088,clean_dirty,heldout_family,heldout_actor,1,1,1,B,B,remove_random,1.0,6,-2.6704349517822266,False,2.6704349517822266
F196_01089,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.5340796411037445,False,-2.5340796411037445
F196_01090,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.6446219384670258,True,-2.6446219384670258
F196_01091,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.6168727725744247,True,-2.6168727725744247
F196_01092,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.6538896560668945,False,-2.6538896560668945
F196_01093,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-2.9026432633399963,False,2.9026432633399963
F196_01094,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.999674826860428,True,2.999674826860428
F196_01095,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,3.1310491859912872,True,3.1310491859912872
F196_01096,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-3.0485840886831284,False,3.0485840886831284
F196_01097,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.400033861398697,False,-2.400033861398697
F196_01098,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.4979315400123596,True,-2.4979315400123596
F196_01099,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.4899329841136932,True,-2.4899329841136932
F196_01100,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.4967545717954636,False,-2.4967545717954636
F196_01101,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-3.1752223670482635,False,3.1752223670482635
F196_01102,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,3.251353308558464,True,3.251353308558464
F196_01103,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,3.3852625489234924,True,3.3852625489234924
F196_01104,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-3.2987203896045685,False,3.2987203896045685
F196_01105,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.373077303171158,False,-2.373077303171158
F196_01106,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.478042483329773,True,-2.478042483329773
F196_01107,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.4606486558914185,True,-2.4606486558914185
F196_01108,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.471481218934059,False,-2.471481218934059
F196_01109,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-3.0653181970119476,False,3.0653181970119476
F196_01110,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,3.156506508588791,True,3.156506508588791
F196_01111,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,3.2773493826389313,True,3.2773493826389313
F196_01112,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-3.2064209282398224,False,3.2064209282398224
F196_01113,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.5468436181545258,False,-2.5468436181545258
F196_01114,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.661818414926529,True,-2.661818414926529
F196_01115,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.6228446811437607,True,-2.6228446811437607
F196_01116,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.6595497876405716,False,-2.6595497876405716
F196_01117,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-2.9279471337795258,False,2.9279471337795258
F196_01118,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,3.0215463638305664,True,3.0215463638305664
F196_01119,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,3.1395874619483948,True,3.1395874619483948
F196_01120,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-3.0640697330236435,False,3.0640697330236435
F196_01121,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.396814227104187,False,-2.396814227104187
F196_01122,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.48856458067894,True,-2.48856458067894
F196_01123,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.480504959821701,True,-2.480504959821701
F196_01124,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.488901123404503,False,-2.488901123404503
F196_01125,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-3.0946322679519653,False,3.0946322679519653
F196_01126,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,3.1667193472385406,True,3.1667193472385406
F196_01127,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,3.293284460902214,True,3.293284460902214
F196_01128,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-3.2072305530309677,False,3.2072305530309677
F196_01129,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.4332437813282013,False,-2.4332437813282013
F196_01130,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.5584649443626404,True,-2.5584649443626404
F196_01131,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.524594336748123,True,-2.524594336748123
F196_01132,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.568019837141037,False,-2.568019837141037
F196_01133,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-3.0915508568286896,False,3.0915508568286896
F196_01134,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,3.1803542375564575,True,3.1803542375564575
F196_01135,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,3.2865143567323685,True,3.2865143567323685
F196_01136,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-3.2252264618873596,False,3.2252264618873596
F196_01137,clean_dirty,heldout_family,heldout_actor,0,1,0,A,A,remove_random,1.0,6,-2.566645532846451,False,-2.566645532846451
F196_01138,clean_dirty,heldout_family,heldout_actor,0,0,1,A,B,remove_random,1.0,6,2.6650551706552505,True,-2.6650551706552505
F196_01139,clean_dirty,heldout_family,heldout_actor,0,0,1,B,A,remove_random,1.0,6,2.6336775720119476,True,-2.6336775720119476
F196_01140,clean_dirty,heldout_family,heldout_actor,0,1,0,B,B,remove_random,1.0,6,-2.668410375714302,False,-2.668410375714302
F196_01141,clean_dirty,heldout_family,heldout_actor,1,1,1,A,A,remove_random,1.0,6,-2.878572404384613,False,2.878572404384613
F196_01142,clean_dirty,heldout_family,heldout_actor,1,0,0,A,B,remove_random,1.0,6,2.9825820326805115,True,2.9825820326805115
F196_01143,clean_dirty,heldout_family,heldout_actor,1,0,0,B,A,remove_random,1.0,6,3.103360205888748,True,3.103360205888748
F196_01144,clean_dirty,heldout_family,heldout_actor,1,1,1,B,B,remove_random,1.0,6,-3.0430964678525925,False,3.0430964678525925
F196_01145,clean_dirty,heldout_family,heldout_actor,0,1,0,A,A,remove_random,1.0,6,-2.4078120589256287,False,-2.4078120589256287
F196_01146,clean_dirty,heldout_family,heldout_actor,0,0,1,A,B,remove_random,1.0,6,2.501809000968933,True,-2.501809000968933
F196_01147,clean_dirty,heldout_family,heldout_actor,0,0,1,B,A,remove_random,1.0,6,2.4737280905246735,True,-2.4737280905246735
F196_01148,clean_dirty,heldout_family,heldout_actor,0,1,0,B,B,remove_random,1.0,6,-2.5084533095359802,False,-2.5084533095359802
F196_01149,clean_dirty,heldout_family,heldout_actor,1,1,1,A,A,remove_random,1.0,6,-3.1269893646240234,False,3.1269893646240234
F196_01150,clean_dirty,heldout_family,heldout_actor,1,0,0,A,B,remove_random,1.0,6,3.2213011384010315,True,3.2213011384010315
F196_01151,clean_dirty,heldout_family,heldout_actor,1,0,0,B,A,remove_random,1.0,6,3.330347925424576,True,3.330347925424576
F196_01152,clean_dirty,heldout_family,heldout_actor,1,1,1,B,B,remove_random,1.0,6,-3.2548664808273315,False,3.2548664808273315
F196_01153,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.71671861410141,False,-2.71671861410141
F196_01154,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.677425369620323,True,-2.677425369620323
F196_01155,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.906315729022026,True,-2.906315729022026
F196_01156,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.720988228917122,False,-2.720988228917122
F196_01157,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-3.0749701261520386,False,3.0749701261520386
F196_01158,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,3.1345358043909073,True,3.1345358043909073
