pair_id,source_content_word_types,rewrite_content_word_types,shared_content_word_types,word_jaccard,rewrite_overlap_frac,source_overlap_frac,rewrite_new_frac,source_words_raw,rewrite_words_raw,overlap_fixed_bin,overlap_tertile
compact:frontier_consolidation_fwcompact_medium_020713,7,7,4,0.4,0.5714285714285714,0.5714285714285714,0.4285714285714286,15,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_029778,8,6,3,0.2727272727272727,0.5,0.375,0.5,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_009159,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,15,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_022206,7,6,3,0.3,0.5,0.42857142857142855,0.5,15,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_002097,9,7,5,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.2857142857142857,15,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_037625,11,10,10,0.9090909090909091,1.0,0.9090909090909091,0.0,15,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_034418,10,9,5,0.35714285714285715,0.5555555555555556,0.5,0.4444444444444444,15,10,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_010615,8,7,2,0.15384615384615385,0.2857142857142857,0.25,0.7142857142857143,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_059272,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,15,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_003312,8,7,3,0.25,0.42857142857142855,0.375,0.5714285714285714,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_013353,8,7,4,0.36363636363636365,0.5714285714285714,0.5,0.4285714285714286,15,11,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_028000,10,5,4,0.36363636363636365,0.8,0.4,0.19999999999999996,15,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_044759,8,5,2,0.18181818181818182,0.4,0.25,0.6,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_037422,11,10,8,0.6153846153846154,0.8,0.7272727272727273,0.19999999999999996,15,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_014329,6,5,4,0.5714285714285714,0.8,0.6666666666666666,0.19999999999999996,15,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_060113,11,7,3,0.2,0.42857142857142855,0.2727272727272727,0.5714285714285714,15,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_003194,5,7,3,0.3333333333333333,0.42857142857142855,0.6,0.5714285714285714,15,11,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_021138,10,6,3,0.23076923076923078,0.5,0.3,0.5,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_012731,9,10,9,0.9,0.9,1.0,0.09999999999999998,15,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_019974,8,5,2,0.18181818181818182,0.4,0.25,0.6,15,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_032709,9,8,5,0.4166666666666667,0.625,0.5555555555555556,0.375,15,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_009844,8,7,3,0.25,0.42857142857142855,0.375,0.5714285714285714,15,12,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_015949,9,9,9,1.0,1.0,1.0,0.0,15,15,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_020340,7,7,4,0.4,0.5714285714285714,0.5714285714285714,0.4285714285714286,15,9,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_014820,10,6,4,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,15,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_010592,8,6,3,0.2727272727272727,0.5,0.375,0.5,15,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_057277,7,5,2,0.2,0.4,0.2857142857142857,0.6,15,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_002587,6,4,3,0.42857142857142855,0.75,0.5,0.25,15,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_010263,9,8,4,0.3076923076923077,0.5,0.4444444444444444,0.5,15,10,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_025104,11,10,10,0.9090909090909091,1.0,0.9090909090909091,0.0,15,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_025719,8,5,5,0.625,1.0,0.625,0.0,15,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_012424,9,7,4,0.3333333333333333,0.5714285714285714,0.4444444444444444,0.4285714285714286,15,9,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_040171,11,7,4,0.2857142857142857,0.5714285714285714,0.36363636363636365,0.4285714285714286,15,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_032048,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,15,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_030750,6,4,3,0.42857142857142855,0.75,0.5,0.25,15,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_049922,8,6,3,0.2727272727272727,0.5,0.375,0.5,15,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_035982,10,6,5,0.45454545454545453,0.8333333333333334,0.5,0.16666666666666663,15,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_025517,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,16,10,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_042816,8,5,2,0.18181818181818182,0.4,0.25,0.6,16,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_061099,7,5,2,0.2,0.4,0.2857142857142857,0.6,16,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_002349,7,5,2,0.2,0.4,0.2857142857142857,0.6,16,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_032360,7,6,3,0.3,0.5,0.42857142857142855,0.5,16,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_021581,9,6,5,0.5,0.8333333333333334,0.5555555555555556,0.16666666666666663,16,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_001316,6,5,3,0.375,0.6,0.5,0.4,16,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_053526,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,17,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_009002,11,9,4,0.25,0.4444444444444444,0.36363636363636365,0.5555555555555556,17,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_024185,7,4,3,0.375,0.75,0.42857142857142855,0.25,17,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_057532,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,17,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_038524,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,17,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_028526,8,6,3,0.2727272727272727,0.5,0.375,0.5,17,10,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_033073,5,4,2,0.2857142857142857,0.5,0.4,0.5,17,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_057991,11,6,3,0.21428571428571427,0.5,0.2727272727272727,0.5,17,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_048330,9,7,4,0.3333333333333333,0.5714285714285714,0.4444444444444444,0.4285714285714286,17,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_032936,8,7,3,0.25,0.42857142857142855,0.375,0.5714285714285714,17,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_006021,11,7,4,0.2857142857142857,0.5714285714285714,0.36363636363636365,0.4285714285714286,18,7,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_001259,8,8,5,0.45454545454545453,0.625,0.625,0.375,18,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_048247,7,5,2,0.2,0.4,0.2857142857142857,0.6,18,10,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_010611,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,18,11,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_037795,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,18,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_016845,8,7,4,0.36363636363636365,0.5714285714285714,0.5,0.4285714285714286,18,10,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_008442,8,6,3,0.2727272727272727,0.5,0.375,0.5,18,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_005708,11,8,6,0.46153846153846156,0.75,0.5454545454545454,0.25,18,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_014409,9,6,5,0.5,0.8333333333333334,0.5555555555555556,0.16666666666666663,18,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_001577,11,8,4,0.26666666666666666,0.5,0.36363636363636365,0.5,18,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_034155,8,6,5,0.5555555555555556,0.8333333333333334,0.625,0.16666666666666663,18,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_043630,9,7,5,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.2857142857142857,18,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_046856,8,7,3,0.25,0.42857142857142855,0.375,0.5714285714285714,18,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_018964,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,18,10,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_040290,9,8,5,0.4166666666666667,0.625,0.5555555555555556,0.375,18,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_036284,8,7,4,0.36363636363636365,0.5714285714285714,0.5,0.4285714285714286,18,9,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_036909,10,5,3,0.25,0.6,0.3,0.4,19,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_036691,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,19,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_035341,10,7,4,0.3076923076923077,0.5714285714285714,0.4,0.4285714285714286,19,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_048004,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,20,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_043412,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,20,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_015092,12,7,4,0.26666666666666666,0.5714285714285714,0.3333333333333333,0.4285714285714286,21,10,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_061134,10,6,3,0.23076923076923078,0.5,0.3,0.5,21,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_055086,12,6,4,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.33333333333333337,22,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_055120,10,7,4,0.3076923076923077,0.5714285714285714,0.4,0.4285714285714286,22,10,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_002794,11,6,3,0.21428571428571427,0.5,0.2727272727272727,0.5,22,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_016417,8,7,4,0.36363636363636365,0.5714285714285714,0.5,0.4285714285714286,22,11,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_055164,10,8,3,0.2,0.375,0.3,0.625,22,12,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_004037,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,22,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_038470,15,9,6,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,23,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_022037,16,11,6,0.2857142857142857,0.5454545454545454,0.375,0.4545454545454546,25,12,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_003856,14,10,6,0.3333333333333333,0.6,0.42857142857142855,0.4,25,12,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_055106,15,11,5,0.23809523809523808,0.45454545454545453,0.3333333333333333,0.5454545454545454,26,12,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_054197,20,9,7,0.3181818181818182,0.7777777777777778,0.35,0.2222222222222222,27,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_046281,18,11,6,0.2608695652173913,0.5454545454545454,0.3333333333333333,0.4545454545454546,28,12,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_010481,13,9,6,0.375,0.6666666666666666,0.46153846153846156,0.33333333333333337,30,16,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_057496,17,13,8,0.36363636363636365,0.6153846153846154,0.47058823529411764,0.3846153846153846,31,16,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_040475,12,11,5,0.2777777777777778,0.45454545454545453,0.4166666666666667,0.5454545454545454,32,15,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_043026,16,12,5,0.21739130434782608,0.4166666666666667,0.3125,0.5833333333333333,33,18,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_004453,22,13,9,0.34615384615384615,0.6923076923076923,0.4090909090909091,0.3076923076923077,34,17,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_013150,15,11,8,0.4444444444444444,0.7272727272727273,0.5333333333333333,0.2727272727272727,34,15,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_008749,16,11,7,0.35,0.6363636363636364,0.4375,0.36363636363636365,34,15,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_037907,16,8,6,0.3333333333333333,0.75,0.375,0.25,35,15,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_000407,21,14,9,0.34615384615384615,0.6428571428571429,0.42857142857142855,0.3571428571428571,35,17,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_046832,17,12,6,0.2608695652173913,0.5,0.35294117647058826,0.5,37,19,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_006820,22,11,8,0.32,0.7272727272727273,0.36363636363636365,0.2727272727272727,37,14,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_050138,23,13,9,0.3333333333333333,0.6923076923076923,0.391304347826087,0.3076923076923077,37,13,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_034208,24,17,11,0.36666666666666664,0.6470588235294118,0.4583333333333333,0.3529411764705882,39,20,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_023388,17,10,7,0.35,0.7,0.4117647058823529,0.30000000000000004,39,17,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_030821,24,14,7,0.22580645161290322,0.5,0.2916666666666667,0.5,43,20,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_036755,25,11,8,0.2857142857142857,0.7272727272727273,0.32,0.2727272727272727,44,19,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_030560,22,13,9,0.34615384615384615,0.6923076923076923,0.4090909090909091,0.3076923076923077,44,19,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_009644,24,16,12,0.42857142857142855,0.75,0.5,0.25,46,23,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_045400,24,15,11,0.39285714285714285,0.7333333333333333,0.4583333333333333,0.2666666666666667,47,24,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_050438,22,15,10,0.37037037037037035,0.6666666666666666,0.45454545454545453,0.33333333333333337,48,20,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_001721,29,17,10,0.2777777777777778,0.5882352941176471,0.3448275862068966,0.4117647058823529,48,20,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_000126,9,7,5,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.2857142857142857,11,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_000164,5,4,2,0.2857142857142857,0.5,0.4,0.5,11,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_000275,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,12,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_000286,10,7,5,0.4166666666666667,0.7142857142857143,0.5,0.2857142857142857,13,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_000565,8,4,3,0.3333333333333333,0.75,0.375,0.25,12,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_000594,7,4,1,0.1,0.25,0.14285714285714285,0.75,12,8,low_<25,tertile_low
compact:frontier_consolidation_fwcompact_expansion_000883,11,6,3,0.21428571428571427,0.5,0.2727272727272727,0.5,22,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_000886,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_000899,9,6,5,0.5,0.8333333333333334,0.5555555555555556,0.16666666666666663,12,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_000948,9,9,9,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_001020,7,5,5,0.7142857142857143,1.0,0.7142857142857143,0.0,10,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_001026,7,6,6,0.8571428571428571,1.0,0.8571428571428571,0.0,10,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_001099,6,4,3,0.42857142857142855,0.75,0.5,0.25,11,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_001178,12,11,11,0.9166666666666666,1.0,0.9166666666666666,0.0,15,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_001206,5,5,2,0.25,0.4,0.4,0.6,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_001233,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_001241,11,10,9,0.75,0.9,0.8181818181818182,0.09999999999999998,15,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_001251,6,4,1,0.1111111111111111,0.25,0.16666666666666666,0.75,11,5,low_<25,tertile_low
compact:frontier_consolidation_fwcompact_expansion_001256,6,4,2,0.25,0.5,0.3333333333333333,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_001279,5,4,3,0.5,0.75,0.6,0.25,11,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_001450,6,5,4,0.5714285714285714,0.8,0.6666666666666666,0.19999999999999996,10,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_001545,9,9,9,1.0,1.0,1.0,0.0,14,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_001618,8,7,7,0.875,1.0,0.875,0.0,11,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_001789,9,9,9,1.0,1.0,1.0,0.0,11,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_001829,10,6,6,0.6,1.0,0.6,0.0,13,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_001862,4,2,1,0.2,0.5,0.25,0.5,10,6,mid_25_50,tertile_low
