variant,row_index,pair_id,source_raw_tokens,view_raw_tokens,source_visible_tokens,view_visible_tokens,source_visible_fraction,view_visible_fraction,both_any_visible,both_full_visible,token_gap_source_to_view_visible
content_spread,1641,compact:frontier_consolidation_fwcompact_medium_025481,23,11,23,11,1.0,1.0,True,True,0
content_spread,1642,compact:frontier_consolidation_fwcompact_medium_058221,31,23,31,23,1.0,1.0,True,True,0
content_spread,1642,compact:frontier_consolidation_fwcompact_medium_010408,31,20,31,20,1.0,1.0,True,True,0
content_spread,1642,compact:frontier_consolidation_fwcompact_medium_022425,20,12,20,12,1.0,1.0,True,True,0
content_spread,1642,compact:frontier_consolidation_fwcompact_medium_028190,33,27,33,27,1.0,1.0,True,True,0
content_spread,1642,compact:frontier_consolidation_fwcompact_medium_024616,14,10,14,10,1.0,1.0,True,True,0
content_spread,1643,compact:frontier_consolidation_fwcompact_medium_030300,17,12,17,12,1.0,1.0,True,True,0
content_spread,1643,compact:frontier_consolidation_fwcompact_medium_029886,28,25,28,25,1.0,1.0,True,True,0
content_spread,1643,compact:frontier_consolidation_fwcompact_medium_022296,61,43,61,43,1.0,1.0,True,True,0
content_spread,1643,compact:frontier_consolidation_fwcompact_medium_006754,23,14,23,14,1.0,1.0,True,True,0
content_spread,1644,compact:frontier_consolidation_fwcompact_medium_049103,28,24,28,24,1.0,1.0,True,True,0
content_spread,1644,compact:frontier_consolidation_fwcompact_medium_003292,21,10,21,10,1.0,1.0,True,True,0
content_spread,1644,compact:frontier_consolidation_fwcompact_medium_035763,28,17,28,17,1.0,1.0,True,True,0
content_spread,1644,compact:frontier_consolidation_fwcompact_medium_021416,46,26,46,26,1.0,1.0,True,True,0
content_spread,1645,compact:frontier_consolidation_fwcompact_medium_031825,40,25,40,25,1.0,1.0,True,True,0
content_spread,1645,compact:frontier_consolidation_fwcompact_medium_025540,17,11,17,11,1.0,1.0,True,True,0
content_spread,1645,compact:frontier_consolidation_fwcompact_medium_004447,15,11,15,11,1.0,1.0,True,True,0
content_spread,1645,compact:frontier_consolidation_fwcompact_medium_055988,28,20,28,20,1.0,1.0,True,True,0
content_spread,1645,compact:frontier_consolidation_fwcompact_medium_002331,15,11,15,11,1.0,1.0,True,True,0
content_spread,1646,compact:frontier_consolidation_fwcompact_medium_016018,29,16,29,16,1.0,1.0,True,True,0
content_spread,1646,compact:frontier_consolidation_fwcompact_medium_045554,31,23,31,23,1.0,1.0,True,True,0
content_spread,1646,compact:frontier_consolidation_fwcompact_medium_028931,17,14,17,14,1.0,1.0,True,True,0
content_spread,1647,compact:frontier_consolidation_fwcompact_medium_020660,54,43,54,43,1.0,1.0,True,True,0
content_spread,1647,compact:frontier_consolidation_fwcompact_medium_023178,17,12,17,12,1.0,1.0,True,True,0
content_spread,1647,compact:frontier_consolidation_fwcompact_medium_051772,27,19,27,19,1.0,1.0,True,True,0
content_spread,1647,compact:frontier_consolidation_fwcompact_medium_060661,14,12,14,12,1.0,1.0,True,True,0
content_spread,1648,compact:frontier_consolidation_fwcompact_medium_055158,17,12,17,12,1.0,1.0,True,True,0
content_spread,1648,compact:frontier_consolidation_fwcompact_medium_051154,22,15,22,15,1.0,1.0,True,True,0
content_spread,1648,compact:frontier_consolidation_fwcompact_medium_004868,27,24,27,24,1.0,1.0,True,True,0
content_spread,1648,compact:frontier_consolidation_fwcompact_medium_037474,21,13,21,13,1.0,1.0,True,True,0
content_spread,1648,compact:frontier_consolidation_fwcompact_medium_024285,30,25,30,25,1.0,1.0,True,True,0
content_spread,1649,compact:frontier_consolidation_fwcompact_medium_027767,25,14,25,14,1.0,1.0,True,True,0
content_spread,1649,compact:frontier_consolidation_fwcompact_medium_050566,13,7,13,7,1.0,1.0,True,True,0
content_spread,1649,compact:frontier_consolidation_fwcompact_medium_037737,21,14,21,14,1.0,1.0,True,True,0
content_spread,1649,compact:frontier_consolidation_fwcompact_medium_025300,59,37,59,37,1.0,1.0,True,True,0
content_spread,1649,compact:frontier_consolidation_fwcompact_medium_057318,20,14,20,14,1.0,1.0,True,True,0
content_spread,1650,compact:frontier_consolidation_fwcompact_medium_025031,21,13,21,13,1.0,1.0,True,True,0
content_spread,1650,compact:frontier_consolidation_fwcompact_medium_005630,28,24,28,24,1.0,1.0,True,True,0
content_spread,1650,compact:frontier_consolidation_fwcompact_medium_032529,17,13,17,13,1.0,1.0,True,True,0
content_spread,1650,compact:frontier_consolidation_fwcompact_medium_020161,22,16,22,16,1.0,1.0,True,True,0
content_spread,1650,compact:frontier_consolidation_fwcompact_medium_033713,28,19,28,19,1.0,1.0,True,True,0
content_spread,1651,compact:frontier_consolidation_fwcompact_medium_025293,38,30,38,30,1.0,1.0,True,True,0
content_spread,1651,compact:frontier_consolidation_fwcompact_medium_029800,21,18,21,18,1.0,1.0,True,True,0
content_spread,1651,compact:frontier_consolidation_fwcompact_medium_024516,24,19,24,19,1.0,1.0,True,True,0
content_spread,1651,compact:frontier_consolidation_fwcompact_medium_002699,21,18,21,18,1.0,1.0,True,True,0
content_spread,1651,compact:frontier_consolidation_fwcompact_medium_020572,24,17,24,17,1.0,1.0,True,True,0
content_spread,1652,compact:frontier_consolidation_fwcompact_medium_055953,43,24,43,24,1.0,1.0,True,True,0
content_spread,1652,compact:frontier_consolidation_fwcompact_medium_021980,35,24,35,24,1.0,1.0,True,True,0
content_spread,1652,compact:frontier_consolidation_fwcompact_medium_045156,21,14,21,14,1.0,1.0,True,True,0
content_spread,1653,compact:frontier_consolidation_fwcompact_medium_014190,52,33,52,33,1.0,1.0,True,True,0
content_spread,1653,compact:frontier_consolidation_fwcompact_medium_033671,24,19,24,19,1.0,1.0,True,True,0
content_spread,1653,compact:frontier_consolidation_fwcompact_medium_004862,38,25,38,25,1.0,1.0,True,True,0
content_spread,1653,compact:frontier_consolidation_fwcompact_medium_044719,23,14,23,14,1.0,1.0,True,True,0
content_spread,1654,compact:frontier_consolidation_fwcompact_medium_027303,18,13,18,13,1.0,1.0,True,True,0
content_spread,1654,compact:frontier_consolidation_fwcompact_medium_037651,18,14,18,14,1.0,1.0,True,True,0
content_spread,1654,compact:frontier_consolidation_fwcompact_medium_044602,19,14,19,14,1.0,1.0,True,True,0
content_spread,1654,compact:frontier_consolidation_fwcompact_medium_054602,38,31,38,31,1.0,1.0,True,True,0
content_spread,1654,compact:frontier_consolidation_fwcompact_medium_044256,16,9,16,9,1.0,1.0,True,True,0
content_spread,1655,compact:frontier_consolidation_fwcompact_medium_038738,32,21,32,21,1.0,1.0,True,True,0
content_spread,1655,compact:frontier_consolidation_fwcompact_medium_042559,46,29,46,29,1.0,1.0,True,True,0
content_spread,1655,compact:frontier_consolidation_fwcompact_medium_045193,16,10,16,10,1.0,1.0,True,True,0
content_spread,1656,compact:frontier_consolidation_fwcompact_medium_053949,29,17,29,17,1.0,1.0,True,True,0
content_spread,1656,compact:frontier_consolidation_fwcompact_medium_027892,22,11,22,11,1.0,1.0,True,True,0
content_spread,1656,compact:frontier_consolidation_fwcompact_medium_003876,33,25,33,25,1.0,1.0,True,True,0
content_spread,1657,compact:frontier_consolidation_fwcompact_medium_002235,53,41,53,41,1.0,1.0,True,True,0
content_spread,1657,compact:frontier_consolidation_fwcompact_medium_012794,30,20,30,20,1.0,1.0,True,True,0
content_spread,1657,compact:frontier_consolidation_fwcompact_medium_005253,26,15,26,15,1.0,1.0,True,True,0
content_spread,1657,compact:frontier_consolidation_fwcompact_medium_007410,16,12,16,12,1.0,1.0,True,True,0
content_spread,1658,compact:frontier_consolidation_fwcompact_medium_012770,34,24,34,24,1.0,1.0,True,True,0
content_spread,1658,compact:frontier_consolidation_fwcompact_medium_007098,30,19,30,19,1.0,1.0,True,True,0
content_spread,1658,compact:frontier_consolidation_fwcompact_medium_059686,17,13,17,13,1.0,1.0,True,True,0
content_spread,1658,compact:frontier_consolidation_fwcompact_medium_007046,19,12,19,12,1.0,1.0,True,True,0
content_spread,1658,compact:frontier_consolidation_fwcompact_medium_039586,37,23,37,23,1.0,1.0,True,True,0
content_spread,1659,compact:frontier_consolidation_fwcompact_medium_005912,30,22,30,22,1.0,1.0,True,True,0
content_spread,1659,compact:frontier_consolidation_fwcompact_medium_032815,58,51,58,51,1.0,1.0,True,True,0
content_spread,1659,compact:frontier_consolidation_fwcompact_medium_053963,39,32,39,32,1.0,1.0,True,True,0
content_spread,1660,compact:frontier_consolidation_fwcompact_medium_060663,24,18,24,18,1.0,1.0,True,True,0
content_spread,1660,compact:frontier_consolidation_fwcompact_medium_059624,38,28,38,28,1.0,1.0,True,True,0
content_spread,1660,compact:frontier_consolidation_fwcompact_medium_021531,20,16,20,16,1.0,1.0,True,True,0
content_spread,1660,compact:frontier_consolidation_fwcompact_medium_049789,28,14,28,14,1.0,1.0,True,True,0
content_spread,1661,compact:frontier_consolidation_fwcompact_medium_056093,59,43,59,43,1.0,1.0,True,True,0
content_spread,1661,compact:frontier_consolidation_fwcompact_medium_006478,23,19,23,19,1.0,1.0,True,True,0
content_spread,1661,compact:frontier_consolidation_fwcompact_medium_027518,18,12,18,12,1.0,1.0,True,True,0
content_spread,1661,compact:frontier_consolidation_fwcompact_medium_050659,43,34,43,34,1.0,1.0,True,True,0
content_spread,1662,compact:frontier_consolidation_fwcompact_medium_059114,24,19,24,19,1.0,1.0,True,True,0
content_spread,1662,compact:frontier_consolidation_fwcompact_medium_025234,30,20,30,20,1.0,1.0,True,True,0
content_spread,1662,compact:frontier_consolidation_fwcompact_medium_021587,27,18,27,18,1.0,1.0,True,True,0
content_spread,1662,compact:frontier_consolidation_fwcompact_medium_014767,38,25,38,25,1.0,1.0,True,True,0
content_spread,1663,compact:frontier_consolidation_fwcompact_medium_013744,29,23,29,23,1.0,1.0,True,True,0
content_spread,1663,compact:frontier_consolidation_fwcompact_medium_011820,44,26,44,26,1.0,1.0,True,True,0
content_spread,1663,compact:frontier_consolidation_fwcompact_medium_020509,44,33,44,33,1.0,1.0,True,True,0
content_spread,1664,compact:frontier_consolidation_fwcompact_medium_056167,47,32,47,32,1.0,1.0,True,True,0
content_spread,1664,compact:frontier_consolidation_fwcompact_medium_028092,36,28,36,28,1.0,1.0,True,True,0
content_spread,1665,compact:frontier_consolidation_fwcompact_medium_057865,41,25,41,25,1.0,1.0,True,True,0
content_spread,1665,compact:frontier_consolidation_fwcompact_medium_052771,21,14,21,14,1.0,1.0,True,True,0
content_spread,1665,compact:frontier_consolidation_fwcompact_medium_019992,31,22,31,22,1.0,1.0,True,True,0
content_spread,1665,compact:frontier_consolidation_fwcompact_medium_032359,21,13,21,13,1.0,1.0,True,True,0
content_spread,1666,compact:frontier_consolidation_fwcompact_medium_039614,21,15,21,15,1.0,1.0,True,True,0
content_spread,1666,compact:frontier_consolidation_fwcompact_medium_021995,30,21,30,21,1.0,1.0,True,True,0
content_spread,1666,compact:frontier_consolidation_fwcompact_medium_015372,24,21,24,21,1.0,1.0,True,True,0
content_spread,1666,compact:frontier_consolidation_fwcompact_medium_041610,21,12,21,12,1.0,1.0,True,True,0
content_spread,1666,compact:frontier_consolidation_fwcompact_medium_050977,21,14,21,14,1.0,1.0,True,True,0
content_spread,1667,compact:frontier_consolidation_fwcompact_medium_037020,23,21,23,21,1.0,1.0,True,True,0
content_spread,1667,compact:frontier_consolidation_fwcompact_medium_045338,14,11,14,11,1.0,1.0,True,True,0
content_spread,1667,compact:frontier_consolidation_fwcompact_medium_031790,47,32,47,32,1.0,1.0,True,True,0
content_spread,1667,compact:frontier_consolidation_fwcompact_medium_018062,18,12,18,12,1.0,1.0,True,True,0
content_spread,1667,compact:frontier_consolidation_fwcompact_medium_022907,20,15,20,15,1.0,1.0,True,True,0
content_spread,1668,compact:frontier_consolidation_fwcompact_medium_010546,18,15,18,15,1.0,1.0,True,True,0
content_spread,1668,compact:frontier_consolidation_fwcompact_medium_022733,38,31,38,31,1.0,1.0,True,True,0
content_spread,1668,compact:frontier_consolidation_fwcompact_medium_050027,27,17,27,17,1.0,1.0,True,True,0
content_spread,1668,compact:frontier_consolidation_fwcompact_medium_051762,24,16,24,16,1.0,1.0,True,True,0
content_spread,1668,compact:frontier_consolidation_fwcompact_medium_048847,22,17,22,17,1.0,1.0,True,True,0
content_spread,1669,compact:frontier_consolidation_fwcompact_medium_053548,27,12,27,12,1.0,1.0,True,True,0
content_spread,1669,compact:frontier_consolidation_fwcompact_medium_057513,30,22,30,22,1.0,1.0,True,True,0
content_spread,1669,compact:frontier_consolidation_fwcompact_medium_011272,50,32,50,32,1.0,1.0,True,True,0
content_spread,1669,compact:frontier_consolidation_fwcompact_medium_039417,28,18,28,18,1.0,1.0,True,True,0
content_spread,1670,compact:frontier_consolidation_fwcompact_medium_035638,25,16,25,16,1.0,1.0,True,True,0
content_spread,1670,compact:frontier_consolidation_fwcompact_medium_038806,20,16,20,16,1.0,1.0,True,True,0
content_spread,1670,compact:frontier_consolidation_fwcompact_medium_027428,47,34,47,34,1.0,1.0,True,True,0
content_spread,1670,compact:frontier_consolidation_fwcompact_medium_029668,29,24,29,24,1.0,1.0,True,True,0
content_spread,1671,compact:frontier_consolidation_fwcompact_medium_023278,27,21,27,21,1.0,1.0,True,True,0
content_spread,1671,compact:frontier_consolidation_fwcompact_medium_033468,41,16,41,16,1.0,1.0,True,True,0
content_spread,1671,compact:frontier_consolidation_fwcompact_medium_054721,15,7,15,7,1.0,1.0,True,True,0
content_spread,1671,compact:frontier_consolidation_fwcompact_medium_046949,34,27,34,27,1.0,1.0,True,True,0
content_spread,1672,compact:frontier_consolidation_fwcompact_medium_005869,44,28,44,28,1.0,1.0,True,True,0
content_spread,1672,compact:frontier_consolidation_fwcompact_medium_038411,39,20,39,20,1.0,1.0,True,True,0
content_spread,1672,compact:frontier_consolidation_fwcompact_medium_037863,25,16,25,16,1.0,1.0,True,True,0
content_spread,1673,compact:frontier_consolidation_fwcompact_medium_045424,44,35,44,35,1.0,1.0,True,True,0
content_spread,1673,compact:frontier_consolidation_fwcompact_medium_035734,42,21,42,21,1.0,1.0,True,True,0
content_spread,1673,compact:frontier_consolidation_fwcompact_medium_034148,34,25,34,25,1.0,1.0,True,True,0
content_spread,1674,compact:frontier_consolidation_fwcompact_medium_036689,29,17,29,17,1.0,1.0,True,True,0
content_spread,1674,compact:frontier_consolidation_fwcompact_medium_022280,29,15,29,15,1.0,1.0,True,True,0
content_spread,1674,compact:frontier_consolidation_fwcompact_medium_033275,15,10,15,10,1.0,1.0,True,True,0
content_spread,1674,compact:frontier_consolidation_fwcompact_medium_007366,25,17,25,17,1.0,1.0,True,True,0
content_spread,1674,compact:frontier_consolidation_fwcompact_medium_023158,24,20,24,20,1.0,1.0,True,True,0
content_spread,1675,compact:frontier_consolidation_fwcompact_medium_026823,27,23,27,23,1.0,1.0,True,True,0
content_spread,1675,compact:frontier_consolidation_fwcompact_medium_057115,20,14,20,14,1.0,1.0,True,True,0
content_spread,1675,compact:frontier_consolidation_fwcompact_medium_051692,29,20,29,20,1.0,1.0,True,True,0
content_spread,1675,compact:frontier_consolidation_fwcompact_medium_028528,15,11,15,11,1.0,1.0,True,True,0
content_spread,1676,compact:frontier_consolidation_fwcompact_medium_046438,61,46,61,46,1.0,1.0,True,True,0
content_spread,1676,compact:frontier_consolidation_fwcompact_medium_050528,29,21,29,21,1.0,1.0,True,True,0
content_spread,1676,compact:frontier_consolidation_fwcompact_medium_010814,27,21,27,21,1.0,1.0,True,True,0
content_spread,1676,compact:frontier_consolidation_fwcompact_medium_008559,22,17,22,17,1.0,1.0,True,True,0
content_spread,1677,compact:frontier_consolidation_fwcompact_medium_023864,33,15,33,15,1.0,1.0,True,True,0
content_spread,1677,compact:frontier_consolidation_fwcompact_medium_006374,15,10,15,10,1.0,1.0,True,True,0
content_spread,1677,compact:frontier_consolidation_fwcompact_medium_038624,42,28,42,28,1.0,1.0,True,True,0
content_spread,1677,compact:frontier_consolidation_fwcompact_medium_061446,26,13,26,13,1.0,1.0,True,True,0
content_spread,1678,compact:frontier_consolidation_fwcompact_medium_052509,49,41,49,41,1.0,1.0,True,True,0
content_spread,1678,compact:frontier_consolidation_fwcompact_medium_043004,23,16,23,16,1.0,1.0,True,True,0
content_spread,1678,compact:frontier_consolidation_fwcompact_medium_015677,18,12,18,12,1.0,1.0,True,True,0
content_spread,1678,compact:frontier_consolidation_fwcompact_medium_051162,22,16,22,16,1.0,1.0,True,True,0
content_spread,1679,compact:frontier_consolidation_fwcompact_medium_025819,49,36,49,36,1.0,1.0,True,True,0
content_spread,1679,compact:frontier_consolidation_fwcompact_medium_011695,31,21,31,21,1.0,1.0,True,True,0
content_spread,1679,compact:frontier_consolidation_fwcompact_medium_034082,38,29,38,29,1.0,1.0,True,True,0
content_spread,1680,compact:frontier_consolidation_fwcompact_medium_053314,35,22,35,22,1.0,1.0,True,True,0
content_spread,1680,compact:frontier_consolidation_fwcompact_medium_015399,16,10,16,10,1.0,1.0,True,True,0
content_spread,1680,compact:frontier_consolidation_fwcompact_medium_042758,30,22,30,22,1.0,1.0,True,True,0
content_spread,1680,compact:frontier_consolidation_fwcompact_medium_053560,45,31,45,31,1.0,1.0,True,True,0
content_spread,1681,compact:frontier_consolidation_fwcompact_medium_059162,33,21,33,21,1.0,1.0,True,True,0
content_spread,1681,compact:frontier_consolidation_fwcompact_medium_013821,16,12,16,12,1.0,1.0,True,True,0
