arm,pair_id,category,match_level,pair_cost,target_class,target_token_len,target_freq_bin_a,target_freq_bin_b,distance_bin_a,distance_bin_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b,true_m,true_m_a,true_m_b,tperm_m,cperm_m
compact,p0004606,causal_connector,0,1.01,capitalized,1,1001+,1001+,1,2,even,king,though,though,25.50390626490116,13.218750014901161,12.28515625,3.017578125,1.04296875
compact,p0004607,spatial,0,4.0,content,3,3-5,11-25,3-4,3-4,shoreward,barges,behind,behind,1.6529951095581055,0.5384116172790527,1.1145834922790527,1.3541674613952637,-2.9980459213256836
compact,p0004608,causal_connector,0,3.03,content,2,1001+,1001+,1,3-4,mine,myself,if,if,2.5781248807907104,1.765625,0.8124998807907104,-1.02734375,-0.03125
compact,p0004609,temporal,0,8.04,content,1,501-1000,101-250,1,5-8,weather,beef,when,when,3.5,5.156249523162842,-1.6562495231628418,0.716796875,-0.9960927963256836
compact,p0004610,temporal,0,2.02,content,1,1001+,1001+,2,3-4,color,common,after,after,18.718749964609742,10.656249642372131,8.06250032223761,4.725586891174316,0.2890625
compact,p0004611,causal_connector,0,9.05,content,1,251-500,1001+,3-4,5-8,easier,eat,though,though,16.921875,7.96875,8.953125,2.598388671875,3.265625
compact,p0004612,temporal,0,5.03,content,1,501-1000,1001+,3-4,5-8,bag,stop,once,once,13.06640625,7.3984375,5.66796875,10.6483154296875,4.41015625
compact,p0004613,temporal,0,5.01,content,1,251-500,1001+,3-4,3-4,potatoes,stop,while,while,15.351561546325684,4.0078125,11.343749046325684,-3.935546875,-1.28515625
compact,p0004614,spatial,0,4.02,content,1,501-1000,1001+,5-8,3-4,flew,past,above,above,20.82812523841858,10.828124821186066,10.000000417232513,2.8544921875,-1.33203125
compact,p0004615,causal_connector,0,2.02,content,1,1001+,1001+,2,3-4,every,water,because,because,28.937500540167093,12.70312511920929,16.234375420957804,-6.662109375,-1.81640625
compact,p0004616,comparative,0,4.02,content,1,501-1000,1001+,1,3-4,kill,anyone,more,more,10.945312261581421,5.7734375,5.171874761581421,-0.4453125,0.859375
compact,p0004617,comparative,0,4.02,content,1,501-1000,1001+,3-4,1,kill,anyone,than,than,10.945312261581421,5.7734375,5.171874761581421,0.794921875,-0.2617177963256836
compact,p0004618,spatial,0,3.01,content,2,251-500,501-1000,3-4,2,edge,woods,into,into,19.42578060925007,10.175780847668648,9.249999761581421,-8.499999523162842,-6.906249046325684
compact,p0004619,comparative,0,0.0,content,1,1001+,1001+,3-4,3-4,friend,school,longer,longer,11.624999940395355,6.6249998807907104,5.000000059604645,-2.13671875,-1.44140625
compact,p0004620,causal_connector,0,5.05,content,1,1001+,1001+,1,5-8,nina,remember,because,because,28.28595006465912,10.75469970703125,17.53125035762787,-5.99365234375,-3.439453125
compact,p0004621,temporal,0,4.04,content,2,51-100,51-100,5-8,2,doo,lacks,when,when,17.328124403953552,14.679686903953552,2.6484375,3.7265625,3.80078125
compact,p0004622,causal_connector,0,6.04,content,2,1001+,501-1000,1,5-8,case,account,though,though,10.187500715255737,4.406250476837158,5.781250238418579,9.94140625,6.2783203125
compact,p0004623,temporal,0,4.0,content,1,101-250,501-1000,1,1,absent,term,during,during,6.482910633087158,6.955078601837158,-0.47216796875,-2.6250009536743164,-3.89892578125
compact,p0004624,spatial,0,3.01,content,1,251-500,501-1000,1,2,nest,type,within,within,27.007812316995114,19.023437078576535,7.984375238418579,5.8828125,2.2568368911743164
compact,p0004625,spatial,0,3.03,content,2,101-250,101-250,5-8,2,lab,laboratory,into,into,-3.125,-0.6875,-2.4375,0.0751943588256836,1.578125
compact,p0004626,spatial,0,2.02,content,1,1001+,1001+,3-4,1,feet,every,into,into,11.26171875,3.1640625,8.09765625,-1.3203125,2.1874990463256836
compact,p0004627,temporal,0,4.02,content,1,1001+,501-1000,2,3-4,everybody,offer,once,once,11.875,6.1953125,5.6796875,6.802735328674316,-0.3125
compact,p0004628,temporal,0,2.02,verbish,1,251-500,251-500,2,3-4,represented,compared,when,when,9.10937511920929,-0.546875,9.65625011920929,-3.8749990463256836,1.6846923828125
compact,p0004629,causal_connector,0,2.02,content,1,251-500,251-500,3-4,1,burst,unlike,though,though,20.93359375,11.671875,9.26171875,2.3828125,-2.2998046875
compact,p0004630,causal_connector,0,5.05,content,1,1001+,1001+,1,5-8,thirty,thanks,if,if,7.781249761581421,7.281249761581421,0.5,-0.95703125,-2.1630859375
compact,p0004631,temporal,0,4.02,content,1,251-500,501-1000,3-4,2,pair,kill,before,before,14.218750238418579,0.515625,13.703125238418579,-1.1640625,-3.546875238418579
compact,p0004632,spatial,0,7.03,content,1,1001+,251-500,5-8,3-4,plan,ourselves,into,into,5.882812261581421,10.960937261581421,-5.078125,-3.5234375,2.7207021713256836
compact,p0004633,temporal,0,5.01,content,3,26-50,101-250,2,3-4,torch,georgia,after,after,13.848958492279053,6.1432294845581055,7.705729007720947,2.8678393363952637,-0.572265625
compact,p0004634,spatial,0,3.01,content,1,251-500,501-1000,3-4,3-4,path,fear,toward,toward,18.285155929625034,6.535155773162842,11.750000156462193,2.15234375,-1.62890625
compact,p0004635,causal_connector,0,2.0,content,1,1001+,501-1000,2,2,service,husband,because,because,4.7109375,3.5859375,1.125,4.35791015625,3.1406240463256836
compact,p0004636,temporal,0,3.01,content,1,1001+,501-1000,5-8,3-4,keep,paid,once,once,15.281250238418579,6.890625,8.390625238418579,8.34375,12.062499761581421
compact,p0004637,spatial,0,5.01,content,1,1001+,251-500,1,2,walk,streets,through,through,15.59765625,10.86328125,4.734375,5.84814453125,2.955078125
compact,p0004638,spatial,0,11.07,content,1,1001+,251-500,1,5-8,either,ghost,below,below,5.953125,3.031250476837158,2.921874523162842,-3.826171398162842,-3.16796875
compact,p0004639,causal_connector,0,2.0,content,1,501-1000,1001+,3-4,3-4,level,lot,because,because,10.124999910593033,1.875,8.249999910593033,1.2734379768371582,1.1015625
compact,p0004640,temporal,0,8.04,verbish,1,1001+,251-500,2,5-8,lived,described,since,since,7.156249761581421,3.625,3.531249761581421,5.398437976837158,1.5546875
compact,p0004641,temporal,0,1.01,verbish,1,1001+,1001+,2,3-4,doing,then,during,during,10.03125011920929,7.0312501192092896,3.0,-2.5859375,1.546875
compact,p0004642,causal_connector,0,2.0,content,1,1001+,501-1000,3-4,3-4,call,event,if,if,12.4453125,9.5078125,2.9375,-1.072265625,-3.08203125
compact,p0004643,causal_connector,0,10.08,content,1,101-250,251-500,1,9-16,invite,length,because,because,10.046875,7.140625,2.90625,7.503907203674316,8.640625
compact,p0004644,temporal,0,0.0,content,1,1001+,1001+,3-4,3-4,four,ground,when,when,13.796874761581421,8.953124761581421,4.84375,-1.1044921875,-4.33203125
compact,p0004645,temporal,0,9.07,verbish,1,1001+,501-1000,1,5-8,even,scared,after,after,13.812500238418579,6.53125,7.281250238418579,7.23046875,8.636717796325684
compact,p0004646,spatial,0,3.01,verbish,1,1001+,501-1000,5-8,3-4,even,scared,through,through,13.812500238418579,6.53125,7.281250238418579,-4.0965576171875,4.453125953674316
compact,p0004647,spatial,0,5.03,content,1,251-500,101-250,1,3-4,sand,shelter,beside,beside,3.453125,2.796875,0.65625,4.44140625,2.53076171875
compact,p0004648,temporal,0,1.01,content,1,501-1000,501-1000,1,2,closer,starts,when,when,18.023437976837158,4.640625,13.382812976837158,8.890625,6.775390625
compact,p0004649,spatial,0,9.05,content,1,1001+,251-500,2,5-8,light,shadow,behind,behind,0.28124988079071045,-3.75,4.0312498807907104,-1.17578125,0.544921875
compact,p0004650,causal_connector,0,5.01,content,1,101-250,501-1000,3-4,5-8,pin,hang,if,if,9.906250104308128,4.000000059604645,5.906250044703484,2.970703125,-1.109375
compact,p0004651,temporal,0,1.01,content,1,1001+,1001+,3-4,2,pick,party,before,before,25.804687157273293,14.601562470197678,11.203124687075615,-1.28125,-2.6064453125
compact,p0004652,spatial,0,3.03,content,2,1001+,1001+,5-8,2,point,window,under,under,4.0937498807907104,1.25,2.8437498807907104,0.9531254768371582,0.2128908634185791
compact,p0004653,spatial,0,5.01,content,2,251-500,1001+,1,2,hotel,window,under,under,3.46875,1.109375,2.359375,-0.25,0.533203125
compact,p0004654,spatial,0,2.0,content,1,501-1000,1001+,2,2,soft,three,below,below,9.734375476837158,3.75,5.984375476837158,1.375,-0.521484375
compact,p0004655,temporal,0,0.0,content,1,1001+,1001+,3-4,3-4,fast,home,until,until,9.859374642372131,8.640624642372131,1.21875,-1.890625,6.88671875
compact,p0004656,temporal,0,2.0,content,1,1001+,501-1000,2,2,baby,cry,when,when,18.250000178813934,8.968749791383743,9.281250387430191,-6.48828125,-2.140625
compact,p0004657,spatial,0,4.0,content,1,101-250,501-1000,2,2,slip,legs,through,through,10.562500238418579,4.015625,6.546875238418579,-0.173828125,-0.373046875
compact,p0004658,spatial,0,5.01,content,2,251-500,1001+,2,1,hasn't,enough,through,through,19.936524003744125,10.420898288488388,9.515625715255737,2.617431640625,0.3671875
compact,p0004659,causal_connector,0,9.05,content,2,251-500,1001+,1,5-8,chest,soon,if,if,11.926758050918579,6.507812738418579,5.4189453125,1.4169921875,3.66259765625
compact,p0004660,causal_connector,0,5.01,content,2,251-500,1001+,2,1,bodies,you'll,if,if,20.104981243610382,9.69921875,10.405762493610382,8.625,2.857421875
compact,p0004661,temporal,0,3.01,content,2,501-1000,1001+,3-4,3-4,dream,anymore,once,once,3.0624998807907104,2.4218748807907104,0.640625,-1.0566425323486328,-2.7861328125
compact,p0004662,temporal,0,2.0,content,1,501-1000,251-500,5-8,5-8,begin,faith,once,once,8.261718273162842,8.542968273162842,-0.28125,3.953124523162842,-0.8583984375
compact,p0004663,causal_connector,0,3.01,content,1,1001+,501-1000,3-4,3-4,makes,check,if,if,13.203124284744263,6.046874523162842,7.156249761581421,5.326171875,-4.453125
compact,p0004664,causal_connector,0,1.01,content,1,1001+,1001+,3-4,2,times,works,if,if,14.773436784744263,7.117187261581421,7.656249523162842,-1.02349853515625,-7.3203125
compact,p0004665,spatial,0,4.0,content,1,101-250,501-1000,1,1,sank,heavy,into,into,10.460937976837158,2.937499523162842,7.523438453674316,0.78125,2.06640625
compact,p0004666,spatial,0,3.03,content,1,1001+,1001+,2,5-8,caterpillar,around,inside,inside,23.027953684329987,8.687499642372131,14.340454041957855,2.3017578125,-0.37890625
compact,p0004667,causal_connector,0,0.0,content,2,1001+,1001+,3-4,3-4,we're,boy,if,if,22.34765613079071,8.5625,13.78515613079071,-8.5234375,-4.789062023162842
compact,p0004668,temporal,0,5.01,verbish,1,501-1000,101-250,3-4,3-4,laughed,producing,when,when,8.38671875,8.08984375,0.296875,-4.2890625,7.416015625
compact,p0004669,causal_connector,0,1.01,verbish,1,501-1000,501-1000,3-4,3-4,covered,announced,though,though,3.078125,8.265625,-5.1875,-1.7890625,-3.78125
compact,p0004670,temporal,0,1.01,content,1,1001+,1001+,2,1,goes,both,while,while,8.093749761581421,8.781250238418579,-0.6875004768371582,2.121094226837158,2.695312976837158
compact,p0004671,spatial,0,4.0,content,1,501-1000,101-250,3-4,3-4,drew,cabinet,inside,inside,10.86328125,11.671875,-0.80859375,-4.2734375,-1.99462890625
compact,p0004672,causal_connector,0,1.01,content,1,1001+,1001+,3-4,3-4,may,try,if,if,18.915650010108948,7.093750476837158,11.82189953327179,-2.859375,-2.8209228515625
compact,p0004673,spatial,0,6.02,content,1,51-100,251-500,3-4,5-8,nails,gift,outside,outside,16.43749976158142,3.828125,12.609374761581421,-2.7978515625,2.76171875
compact,p0004674,causal_connector,0,4.02,content,1,1001+,501-1000,3-4,5-8,own,difficult,because,because,19.65625011920929,8.484374642372131,11.171875476837158,-0.58544921875,-2.9365234375
compact,p0004675,spatial,0,3.03,content,1,1001+,1001+,5-8,2,seems,whole,through,through,23.441407084465027,15.125000834465027,8.31640625,7.605469703674316,10.257445335388184
compact,p0004676,temporal,0,2.02,content,2,101-250,101-250,1,3-4,volunteers,flu,during,during,26.074218567460775,14.281250309199095,11.79296825826168,-3.1718759536743164,-2.6728525161743164
compact,p0004677,temporal,0,2.0,content,1,251-500,101-250,3-4,3-4,hundreds,flu,during,during,29.203125789761543,15.570313215255737,13.632812574505806,-12.043456077575684,-6.453125
compact,p0004678,spatial,0,5.05,content,1,1001+,1001+,5-8,1,suppose,such,under,under,22.124999523162842,11.218749523162842,10.90625,-1.48046875,0.3203125
compact,p0004679,temporal,0,1.01,content,1,501-1000,501-1000,1,2,aye,forty,when,when,13.257812052965164,3.9140625,9.343749552965164,3.47265625,1.46875
compact,p0004680,causal_connector,0,3.01,content,1,1001+,501-1000,3-4,5-8,master,fair,if,if,27.054687885567546,13.960937608033419,13.093750277534127,-5.350584983825684,-3.751953125
compact,p0004681,temporal,0,5.05,content,1,1001+,1001+,1,5-8,hard,makes,when,when,19.640625432133675,6.015625,13.625000432133675,5.171874046325684,2.400390625
compact,p0004682,causal_connector,0,2.02,content,1,1001+,1001+,1,3-4,erm,keep,if,if,14.160156011581421,6.67578125,7.484374761581421,-3.642578125,-3.26171875
compact,p0004683,causal_connector,0,6.02,content,1,251-500,1001+,1,3-4,discuss,understand,if,if,8.43749988079071,3.374999761581421,5.0625001192092896,-1.255859375,-0.943359375
compact,p0004684,temporal,0,8.04,content,1,251-500,1001+,5-8,1,discuss,others,when,when,27.64843773841858,12.1484375,15.500000238418579,-3.2499990463256836,0.0625
compact,p0004685,causal_connector,0,2.0,content,2,251-500,101-250,5-8,5-8,dat's,ache,because,because,23.593748956918716,13.203124344348907,10.390624612569809,6.514404296875,4.23828125
compact,p0004686,temporal,0,4.02,content,2,1001+,501-1000,2,3-4,you've,flowers,before,before,16.843750417232513,9.585937678813934,7.257812738418579,-5.265137195587158,-10.607420682907104
compact,p0004687,spatial,0,0.0,content,1,1001+,1001+,2,2,held,white,against,against,13.921875,8.390625,5.53125,3.9228515625,8.015625953674316
compact,p0004688,comparative,0,4.0,content,1,1001+,251-500,2,2,base,noble,better,better,-6.320312261581421,-12.429687261581421,6.109375,-2.634765625,-3.2617197036743164
compact,p0004689,comparative,0,3.03,content,2,51-100,51-100,1,3-4,distances,cluster,better,better,5.542968600988388,-3.62109375,9.164062350988388,-1.6982421875,0.7490234375
compact,p0004690,comparative,0,3.03,content,2,51-100,51-100,3-4,1,distances,cluster,smaller,smaller,5.542968600988388,-3.62109375,9.164062350988388,0.0664057731628418,0.2265625
compact,p0004691,temporal,0,5.01,content,2,251-500,1001+,1,2,version,talk,when,when,10.679687738418579,2.609375,8.070312738418579,-5.724609375,1.521484136581421
compact,p0004692,comparative,0,6.04,content,1,501-1000,1001+,2,5-8,iron,either,better,better,12.6484375,5.109374523162842,7.539062976837158,-3.203125,0.171875
compact,p0004693,comparative,0,2.0,content,1,501-1000,1001+,3-4,3-4,iron,either,most,most,12.6484375,5.109374523162842,7.539062976837158,-1.2197265625,7.171874046325684
compact,p0004694,causal_connector,0,7.05,content,1,501-1000,1001+,9-16,3-4,difficult,such,because,because,11.604492664337158,3.15625,8.448242664337158,1.701171875,-0.5751953125
compact,p0004695,causal_connector,0,6.04,content,2,251-500,501-1000,1,5-8,ideas,dollars,if,if,17.87499898765236,6.796874284744263,11.078124702908099,6.877806663513184,6.37890625
compact,p0004696,temporal,0,1.01,content,1,1001+,1001+,1,2,himself,letter,when,when,15.734374642372131,10.328124642372131,5.40625,-2.109375,2.828125
compact,p0004697,temporal,0,6.04,content,1,1001+,501-1000,1,5-8,death,rich,before,before,12.632813453674316,8.054687976837158,4.578125476837158,3.371094226837158,2.125
compact,p0004698,temporal,0,4.02,verbish,1,501-1000,1001+,1,3-4,drinking,even,since,since,15.062500476837158,3.812499523162842,11.250000953674316,-7.267577648162842,-5.093750476837158
compact,p0004699,temporal,0,2.0,verbish,1,501-1000,1001+,2,2,drinking,even,before,before,15.062500476837158,3.812499523162842,11.250000953674316,-7.2744140625,2.1953125
compact,p0004700,spatial,0,4.02,content,2,501-1000,1001+,3-4,2,letters,window,through,through,-0.890625,0.453125,-1.34375,0.3437495231628418,1.426269769668579
compact,p0004701,causal_connector,0,6.02,content,1,251-500,1001+,5-8,3-4,trip,dog,if,if,11.937499761581421,2.375,9.562499761581421,1.625,-0.625
compact,p0004702,causal_connector,0,2.02,content,2,1001+,1001+,3-4,2,you'll,goes,if,if,18.039062023162842,10.539062261581421,7.499999761581421,-11.666015386581421,-13.403807878494263
compact,p0004703,spatial,0,2.0,content,1,1001+,501-1000,2,2,cup,league,into,into,6.3749998807907104,4.3437498807907104,2.03125,-1.640625,3.4716787338256836
compact,p0004704,temporal,0,1.01,content,1,251-500,251-500,1,2,walls,brief,during,during,30.88281313329935,16.632813192903996,14.249999940395355,2.3417978286743164,6.015625953674316
compact,p0004705,temporal,0,2.02,content,2,1001+,1001+,3-4,1,guys,they're,since,since,16.42968761920929,9.624999761581421,6.804687857627869,-8.539062976837158,2.06640625
compact,p0004706,comparative,0,1.01,content,2,1001+,1001+,5-8,3-4,today,looks,more,more,5.49609375,2.98828125,2.5078125,-1.392578125,1.0156245231628418
compact,p0004707,spatial,0,6.02,verbish,1,251-500,1001+,1,3-4,included,often,within,within,1.687500238418579,-1.8125,3.500000238418579,1.65625,2.57421875
compact,p0004708,causal_connector,0,3.01,content,2,501-1000,1001+,2,1,they'll,they're,if,if,3.249999910593033,0.109375,3.140624910593033,5.199219584465027,2.2343749403953552
compact,p0004709,spatial,0,8.04,content,1,251-500,1001+,1,5-8,runs,tape,into,into,19.374999523162842,11.062499761581421,8.312499761581421,9.875,13.279295444488525
compact,p0004710,temporal,0,3.03,content,1,501-1000,501-1000,5-8,2,strange,seem,when,when,14.58203125,7.5546875,7.02734375,-5.8359375,-1.88671875
compact,p0004711,causal_connector,0,2.02,content,2,1001+,1001+,2,3-4,call,problem,if,if,-2.3437499701976776,-1.9062500298023224,-0.4374999403953552,0.52587890625,0.6162109375
compact,p0004712,spatial,0,3.01,content,1,501-1000,251-500,3-4,2,sign,cloud,above,above,8.546875,-0.25,8.796875,4.548095703125,-7.51953125
compact,p0004713,temporal,0,1.01,content,1,1001+,1001+,2,3-4,three,show,after,after,28.501953661441803,15.359375089406967,13.142578572034836,-7.843749046325684,-8.6640625
